id,id_short,municipio,group,year,value
0208102002,02002,Villarrobledo,renta_media_por_persona,2016,7859
0208102001,02001,Villarrobledo,renta_media_por_persona,2016,8450
0208102003,02003,Villarrobledo,renta_media_por_persona,2016,7308
0208102004,02004,Villarrobledo,renta_media_por_persona,2016,9092
0208201001,01001,Villatoya,renta_media_por_persona,2016,10045
0208301001,01001,Villavaliente,renta_media_por_persona,2016,8468
0208401001,01001,Villaverde de Guadalimar,renta_media_por_persona,2016,7992
0208501001,01001,Viveros,renta_media_por_persona,2016,9596
0208601001,01001,Yeste,renta_media_por_persona,2016,7727
0208601003,01003,Yeste,renta_media_por_persona,2016,7403
0300201001,01001,Agost,renta_media_por_persona,2016,7598
0300201002,01002,Agost,renta_media_por_persona,2016,8955
0300201003,01003,Agost,renta_media_por_persona,2016,8364
0300301001,01001,Agres,renta_media_por_persona,2016,10171
0300401001,01001,Aigües,renta_media_por_persona,2016,10008
0300501001,01001,Albatera,renta_media_por_persona,2016,9202
0300501002,01002,Albatera,renta_media_por_persona,2016,9127
0300501003,01003,Albatera,renta_media_por_persona,2016,7477
0300501004,01004,Albatera,renta_media_por_persona,2016,7296
0300502001,02001,Albatera,renta_media_por_persona,2016,6756
0300502002,02002,Albatera,renta_media_por_persona,2016,7384
0300502003,02003,Albatera,renta_media_por_persona,2016,8338
0300601001,01001,Alcalalí,renta_media_por_persona,2016,8646
0300701001,01001,Alcocer de Planes,renta_media_por_persona,2016,10772
0300801001,01001,Alcoleja,renta_media_por_persona,2016,9892
0300901001,01001,Alcoy/Alcoi,renta_media_por_persona,2016,9605
0300901003,01003,Alcoy/Alcoi,renta_media_por_persona,2016,12047
0300901004,01004,Alcoy/Alcoi,renta_media_por_persona,2016,14560
0300901006,01006,Alcoy/Alcoi,renta_media_por_persona,2016,8908
0300902001,02001,Alcoy/Alcoi,renta_media_por_persona,2016,9382
0300902002,02002,Alcoy/Alcoi,renta_media_por_persona,2016,9383
0300902003,02003,Alcoy/Alcoi,renta_media_por_persona,2016,10541
0300902004,02004,Alcoy/Alcoi,renta_media_por_persona,2016,8256
0300902005,02005,Alcoy/Alcoi,renta_media_por_persona,2016,10890
0300902007,02007,Alcoy/Alcoi,renta_media_por_persona,2016,8787
0300903001,03001,Alcoy/Alcoi,renta_media_por_persona,2016,9266
0300903002,03002,Alcoy/Alcoi,renta_media_por_persona,2016,10210
0300903003,03003,Alcoy/Alcoi,renta_media_por_persona,2016,8513
0300903004,03004,Alcoy/Alcoi,renta_media_por_persona,2016,10813
0300903005,03005,Alcoy/Alcoi,renta_media_por_persona,2016,8119
0300903006,03006,Alcoy/Alcoi,renta_media_por_persona,2016,7915
0300904001,04001,Alcoy/Alcoi,renta_media_por_persona,2016,11938
0300904002,04002,Alcoy/Alcoi,renta_media_por_persona,2016,10812
0300904003,04003,Alcoy/Alcoi,renta_media_por_persona,2016,9111
0300904004,04004,Alcoy/Alcoi,renta_media_por_persona,2016,9721
0300904005,04005,Alcoy/Alcoi,renta_media_por_persona,2016,8809
0300904006,04006,Alcoy/Alcoi,renta_media_por_persona,2016,8111
0300904007,04007,Alcoy/Alcoi,renta_media_por_persona,2016,7955
0300904008,04008,Alcoy/Alcoi,renta_media_por_persona,2016,12212
0300905001,05001,Alcoy/Alcoi,renta_media_por_persona,2016,12014
0300905002,05002,Alcoy/Alcoi,renta_media_por_persona,2016,9175
0300905003,05003,Alcoy/Alcoi,renta_media_por_persona,2016,9736
0300905004,05004,Alcoy/Alcoi,renta_media_por_persona,2016,8507
0300905005,05005,Alcoy/Alcoi,renta_media_por_persona,2016,9005
0300905006,05006,Alcoy/Alcoi,renta_media_por_persona,2016,12060
0300906001,06001,Alcoy/Alcoi,renta_media_por_persona,2016,10455
0300906002,06002,Alcoy/Alcoi,renta_media_por_persona,2016,9144
0300906003,06003,Alcoy/Alcoi,renta_media_por_persona,2016,11829
0300906004,06004,Alcoy/Alcoi,renta_media_por_persona,2016,10171
0300906005,06005,Alcoy/Alcoi,renta_media_por_persona,2016,13570
0300907001,07001,Alcoy/Alcoi,renta_media_por_persona,2016,11189
0300907002,07002,Alcoy/Alcoi,renta_media_por_persona,2016,8800
0300907003,07003,Alcoy/Alcoi,renta_media_por_persona,2016,8235
0300907005,07005,Alcoy/Alcoi,renta_media_por_persona,2016,7688
0300907007,07007,Alcoy/Alcoi,renta_media_por_persona,2016,8765
0300907008,07008,Alcoy/Alcoi,renta_media_por_persona,2016,7697
0300908001,08001,Alcoy/Alcoi,renta_media_por_persona,2016,9035
0300908002,08002,Alcoy/Alcoi,renta_media_por_persona,2016,10265
0300908003,08003,Alcoy/Alcoi,renta_media_por_persona,2016,13293
0300908004,08004,Alcoy/Alcoi,renta_media_por_persona,2016,9479
0300908005,08005,Alcoy/Alcoi,renta_media_por_persona,2016,8453
0300908006,08006,Alcoy/Alcoi,renta_media_por_persona,2016,8862
0300908007,08007,Alcoy/Alcoi,renta_media_por_persona,2016,10739
0301001001,01001,Alfafara,renta_media_por_persona,2016,9098
0301101001,01001,"Alfàs del Pi, l'",renta_media_por_persona,2016,7824
0301101002,01002,"Alfàs del Pi, l'",renta_media_por_persona,2016,8119
0301101003,01003,"Alfàs del Pi, l'",renta_media_por_persona,2016,7492
0301101004,01004,"Alfàs del Pi, l'",renta_media_por_persona,2016,8920
0301101005,01005,"Alfàs del Pi, l'",renta_media_por_persona,2016,7956
0301101006,01006,"Alfàs del Pi, l'",renta_media_por_persona,2016,7393
0301101007,01007,"Alfàs del Pi, l'",renta_media_por_persona,2016,7248
0301101008,01008,"Alfàs del Pi, l'",renta_media_por_persona,2016,7801
0301201001,01001,Algorfa,renta_media_por_persona,2016,5881
0301301001,01001,Algueña,renta_media_por_persona,2016,8868
0301401001,01001,Alicante/Alacant,renta_media_por_persona,2016,17199
0301401002,01002,Alicante/Alacant,renta_media_por_persona,2016,16756
0301401003,01003,Alicante/Alacant,renta_media_por_persona,2016,13879
0301401004,01004,Alicante/Alacant,renta_media_por_persona,2016,14231
0301401005,01005,Alicante/Alacant,renta_media_por_persona,2016,19685
0301401006,01006,Alicante/Alacant,renta_media_por_persona,2016,15799
0301401007,01007,Alicante/Alacant,renta_media_por_persona,2016,19808
0301401008,01008,Alicante/Alacant,renta_media_por_persona,2016,19110
0301401009,01009,Alicante/Alacant,renta_media_por_persona,2016,16836
0301401010,01010,Alicante/Alacant,renta_media_por_persona,2016,16041
0301401011,01011,Alicante/Alacant,renta_media_por_persona,2016,14512
0301401012,01012,Alicante/Alacant,renta_media_por_persona,2016,10453
0301401013,01013,Alicante/Alacant,renta_media_por_persona,2016,7792
0301401014,01014,Alicante/Alacant,renta_media_por_persona,2016,14502
0301401015,01015,Alicante/Alacant,renta_media_por_persona,2016,21126
0301401017,01017,Alicante/Alacant,renta_media_por_persona,2016,16984
0301401018,01018,Alicante/Alacant,renta_media_por_persona,2016,15600
0301401019,01019,Alicante/Alacant,renta_media_por_persona,2016,14070
0301401020,01020,Alicante/Alacant,renta_media_por_persona,2016,16625
0301401021,01021,Alicante/Alacant,renta_media_por_persona,2016,17646
0301401022,01022,Alicante/Alacant,renta_media_por_persona,2016,17083
0301401023,01023,Alicante/Alacant,renta_media_por_persona,2016,19449
0301401026,01026,Alicante/Alacant,renta_media_por_persona,2016,11529
0301403001,03001,Alicante/Alacant,renta_media_por_persona,2016,9982
0301403002,03002,Alicante/Alacant,renta_media_por_persona,2016,8617
0301403003,03003,Alicante/Alacant,renta_media_por_persona,2016,8231
0301403004,03004,Alicante/Alacant,renta_media_por_persona,2016,7881
0301403005,03005,Alicante/Alacant,renta_media_por_persona,2016,7272
0301403006,03006,Alicante/Alacant,renta_media_por_persona,2016,7622
0301403007,03007,Alicante/Alacant,renta_media_por_persona,2016,7091
0301403008,03008,Alicante/Alacant,renta_media_por_persona,2016,6434
0301403009,03009,Alicante/Alacant,renta_media_por_persona,2016,7248
0301403010,03010,Alicante/Alacant,renta_media_por_persona,2016,8844
0301403011,03011,Alicante/Alacant,renta_media_por_persona,2016,7635
0301403012,03012,Alicante/Alacant,renta_media_por_persona,2016,6827
0301403013,03013,Alicante/Alacant,renta_media_por_persona,2016,7121
0301403014,03014,Alicante/Alacant,renta_media_por_persona,2016,6132
0301403015,03015,Alicante/Alacant,renta_media_por_persona,2016,5695
0301403016,03016,Alicante/Alacant,renta_media_por_persona,2016,13218
0301403017,03017,Alicante/Alacant,renta_media_por_persona,2016,8941
0301403018,03018,Alicante/Alacant,renta_media_por_persona,2016,8370
0301403019,03019,Alicante/Alacant,renta_media_por_persona,2016,8023
0301403020,03020,Alicante/Alacant,renta_media_por_persona,2016,7640
0301403021,03021,Alicante/Alacant,renta_media_por_persona,2016,7652
0301403022,03022,Alicante/Alacant,renta_media_por_persona,2016,6866
0301403023,03023,Alicante/Alacant,renta_media_por_persona,2016,7359
0301403024,03024,Alicante/Alacant,renta_media_por_persona,2016,8652
0301403025,03025,Alicante/Alacant,renta_media_por_persona,2016,6866
0301403026,03026,Alicante/Alacant,renta_media_por_persona,2016,6998
0301403027,03027,Alicante/Alacant,renta_media_por_persona,2016,7741
0301403028,03028,Alicante/Alacant,renta_media_por_persona,2016,6931
0301403029,03029,Alicante/Alacant,renta_media_por_persona,2016,10476
0301403030,03030,Alicante/Alacant,renta_media_por_persona,2016,9297
0301403031,03031,Alicante/Alacant,renta_media_por_persona,2016,7739
0301403032,03032,Alicante/Alacant,renta_media_por_persona,2016,8407
0301403033,03033,Alicante/Alacant,renta_media_por_persona,2016,11997
0301403034,03034,Alicante/Alacant,renta_media_por_persona,2016,8276
0301403035,03035,Alicante/Alacant,renta_media_por_persona,2016,7793
0301403036,03036,Alicante/Alacant,renta_media_por_persona,2016,13133
0301403037,03037,Alicante/Alacant,renta_media_por_persona,2016,11686
0301403038,03038,Alicante/Alacant,renta_media_por_persona,2016,11057
0301403039,03039,Alicante/Alacant,renta_media_por_persona,2016,11200
0301403040,03040,Alicante/Alacant,renta_media_por_persona,2016,10361
0301404001,04001,Alicante/Alacant,renta_media_por_persona,2016,2897
0301404002,04002,Alicante/Alacant,renta_media_por_persona,2016,11852
0301404003,04003,Alicante/Alacant,renta_media_por_persona,2016,14708
0301404004,04004,Alicante/Alacant,renta_media_por_persona,2016,2897
0301404005,04005,Alicante/Alacant,renta_media_por_persona,2016,11140
