id,id_short,municipio,group,year,value
0203801001,01001,"Herrera, La",renta_media_por_hogar,2016,22201
0203901001,01001,Higueruela,renta_media_por_hogar,2016,23667
0204001001,01001,Hoya-Gonzalo,renta_media_por_hogar,2016,27538
0204101001,01001,Jorquera,renta_media_por_hogar,2016,15964
0204201001,01001,Letur,renta_media_por_hogar,2016,18397
0204301001,01001,Lezuza,renta_media_por_hogar,2016,19716
0204401001,01001,Liétor,renta_media_por_hogar,2016,18236
0204402001,02001,Liétor,renta_media_por_hogar,2016,17488
0204501001,01001,Madrigueras,renta_media_por_hogar,2016,22659
0204501002,01002,Madrigueras,renta_media_por_hogar,2016,24109
0204502002,02002,Madrigueras,renta_media_por_hogar,2016,22537
0204502001,02001,Madrigueras,renta_media_por_hogar,2016,25957
0204601001,01001,Mahora,renta_media_por_hogar,2016,20949
0204701001,01001,Masegoso,renta_media_por_hogar,2016,23787
0204801001,01001,Minaya,renta_media_por_hogar,2016,19686
0204901001,01001,Molinicos,renta_media_por_hogar,2016,17283
0205001001,01001,Montalvos,renta_media_por_hogar,2016,27566
0205101001,01001,Montealegre del Castillo,renta_media_por_hogar,2016,21666
0205102001,02001,Montealegre del Castillo,renta_media_por_hogar,2016,21665
0205201001,01001,Motilleja,renta_media_por_hogar,2016,20889
0205302001,02001,Munera,renta_media_por_hogar,2016,18688
0205303001,03001,Munera,renta_media_por_hogar,2016,19483
0205301001,01001,Munera,renta_media_por_hogar,2016,19904
0205401001,01001,Navas de Jorquera,renta_media_por_hogar,2016,21026
0205501001,01001,Nerpio,renta_media_por_hogar,2016,16913
0205601001,01001,Ontur,renta_media_por_hogar,2016,19315
0205602001,02001,Ontur,renta_media_por_hogar,2016,18576
0205701002,01002,Ossa de Montiel,renta_media_por_hogar,2016,18739
0205701001,01001,Ossa de Montiel,renta_media_por_hogar,2016,19212
0205801001,01001,Paterna del Madera,renta_media_por_hogar,2016,15880
0206001001,01001,Peñas de San Pedro,renta_media_por_hogar,2016,20446
0205901001,01001,Peñascosa,renta_media_por_hogar,2016,21805
