Atlas de Distribución de Renta de los Hogares
Coruña, A
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
1502201006 Cedeira sección 01006	8440.0	8139.0	19342.0	18714.0	
15023 Cee	9623.0	9408.0	24752.0	24453.0	
1502301 Cee distrito 01	9868.0	9717.0	24442.0	24197.0	
1502301001 Cee sección 01001	10359.0	10300.0	27444.0	27594.0	
1502301002 Cee sección 01002	9384.0	9200.0	23412.0	22800.0	
1502301003 Cee sección 01003	10029.0	9830.0	23428.0	23288.0	
1502302 Cee distrito 02	9119.0	8778.0	25467.0	25051.0	
1502302001 Cee sección 02001	9304.0	8922.0	25259.0	24742.0	
1502302002 Cee sección 02002	8690.0	8450.0	25999.0	25828.0	
15024 Cerceda	11075.0	10665.0	29538.0	28511.0	
1502401 Cerceda distrito 01	11075.0	10665.0	29538.0	28511.0	
1502401001 Cerceda sección 01001	11867.0	11554.0	31406.0	30471.0	
1502401002 Cerceda sección 01002	10699.0	10432.0	27651.0	27311.0	
1502401003 Cerceda sección 01003	10919.0	10421.0	29310.0	28093.0	
1502401004 Cerceda sección 01004	10151.0	9638.0	27849.0	26499.0	
15025 Cerdido	9016.0	8605.0	22214.0	21466.0	
1502501 Cerdido distrito 01	9016.0	8605.0	22214.0	21466.0	
1502501001 Cerdido sección 01001	9016.0	8605.0	22214.0	21466.0	
15026 Cesuras	""	""	""	""	
15027 Coirós	11339.0	10748.0	29527.0	27736.0	
1502701 Coirós distrito 01	11339.0	10748.0	29527.0	27736.0	
1502701001 Coirós sección 01001	11339.0	10748.0	29527.0	27736.0	
15028 Corcubión	10388.0	9823.0	24718.0	23625.0	
1502801 Corcubión distrito 01	10388.0	9823.0	24718.0	23625.0	
1502801001 Corcubión sección 01001	10388.0	9823.0	24718.0	23625.0	
15029 Coristanco	9035.0	8693.0	24285.0	23617.0	
1502901 Coristanco distrito 01	8581.0	8250.0	22731.0	22122.0	
1502901001 Coristanco sección 01001	8301.0	7972.0	22255.0	21381.0	
1502901002 Coristanco sección 01002	9094.0	8746.0	23576.0	23444.0	
1502902 Coristanco distrito 02	9240.0	8894.0	25003.0	24308.0	
1502902001 Coristanco sección 02001	8808.0	8492.0	23534.0	23050.0	
1502902002 Coristanco sección 02002	9047.0	8766.0	25180.0	24558.0	
1502902003 Coristanco sección 02003	9751.0	9331.0	25965.0	25055.0	
15030 Coruña, A	13273.0	12805.0	31973.0	30880.0	
1503001 Coruña, A distrito 01	17435.0	16178.0	38187.0	35726.0	
1503001001 Coruña, A sección 01001	23720.0	16913.0	53552.0	37186.0	
1503001002 Coruña, A sección 01002	15905.0	15457.0	33845.0	33328.0	
1503001003 Coruña, A sección 01003	15361.0	16093.0	34160.0	36079.0	
1503001004 Coruña, A sección 01004	17854.0	16632.0	37697.0	36048.0	
1503001005 Coruña, A sección 01005	18258.0	17234.0	42218.0	39691.0	
1503001006 Coruña, A sección 01006	15556.0	15168.0	32829.0	32022.0	
1503001007 Coruña, A sección 01007	15692.0	15053.0	33769.0	33182.0	
1503001008 Coruña, A sección 01008	16631.0	16189.0	35728.0	35896.0	
1503001009 Coruña, A sección 01009	16192.0	14551.0	36119.0	32125.0	
1503001012 Coruña, A sección 01012	19806.0	18270.0	44213.0	40954.0	
1503002 Coruña, A distrito 02	13106.0	12674.0	29983.0	29035.0	
1503002001 Coruña, A sección 02001	14484.0	13910.0	32656.0	31050.0	
1503002002 Coruña, A sección 02002	11297.0	11090.0	24992.0	24552.0	
1503002003 Coruña, A sección 02003	21370.0	20431.0	51814.0	49495.0	
1503002004 Coruña, A sección 02004	13058.0	12680.0	27028.0	25605.0	
1503002005 Coruña, A sección 02005	12732.0	11566.0	27692.0	25486.0	
1503002006 Coruña, A sección 02006	11903.0	11651.0	26494.0	26252.0	
1503002007 Coruña, A sección 02007	14417.0	14426.0	32861.0	32725.0	
1503002008 Coruña, A sección 02008	12965.0	12469.0	31244.0	30196.0	
1503002009 Coruña, A sección 02009	12701.0	12470.0	27976.0	27415.0	
1503002010 Coruña, A sección 02010	11703.0	11321.0	26606.0	26011.0	
1503002011 Coruña, A sección 02011	15112.0	13944.0	32499.0	30355.0	
1503002012 Coruña, A sección 02012	13184.0	12833.0	28681.0	27695.0	
1503002013 Coruña, A sección 02013	12817.0	11973.0	28380.0	26747.0	
1503002014 Coruña, A sección 02014	13024.0	12522.0	31324.0	29914.0	
1503002015 Coruña, A sección 02015	10710.0	10230.0	23826.0	23035.0	
1503002016 Coruña, A sección 02016	10034.0	9937.0	23525.0	22970.0	
1503002017 Coruña, A sección 02017	10656.0	10873.0	25354.0	25609.0	
1503002018 Coruña, A sección 02018	11076.0	10722.0	24833.0	23785.0	
1503002019 Coruña, A sección 02019	10330.0	9978.0	22602.0	22153.0	
1503002020 Coruña, A sección 02020	11848.0	11080.0	26851.0	25243.0	
