Atlas de Distribución de Renta de los Hogares
Huesca
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
2205101001 Bárcabo sección 01001	12435.0	11881.0	27461.0	27553.0	
22052 Belver de Cinca	9565.0	9637.0	26344.0	26597.0	
2205201 Belver de Cinca distrito 01	9565.0	9637.0	26344.0	26597.0	
2205201001 Belver de Cinca sección 01001	9565.0	9637.0	26344.0	26597.0	
22053 Benabarre	10316.0	10201.0	24403.0	23920.0	
2205301 Benabarre distrito 01	10316.0	10201.0	24403.0	23920.0	
2205301001 Benabarre sección 01001	10316.0	10201.0	24403.0	23920.0	
22054 Benasque	12833.0	12931.0	30361.0	28607.0	
2205401 Benasque distrito 01	12833.0	12931.0	30361.0	28607.0	
2205401001 Benasque sección 01001	12833.0	12931.0	30361.0	28607.0	
22246 Beranuy	.	.	.	.	
2224601 Beranuy distrito 01	.	.	.	.	
2224601001 Beranuy sección 01001	.	.	.	.	
22055 Berbegal	12250.0	11604.0	27876.0	26578.0	
2205501 Berbegal distrito 01	12250.0	11604.0	27876.0	26578.0	
2205501001 Berbegal sección 01001	12250.0	11604.0	27876.0	26578.0	
22057 Bielsa	13288.0	12352.0	29146.0	27589.0	
2205701 Bielsa distrito 01	13288.0	12352.0	29146.0	27589.0	
2205701001 Bielsa sección 01001	13288.0	12352.0	29146.0	27589.0	
22058 Bierge	11813.0	10520.0	30816.0	27019.0	
2205801 Bierge distrito 01	11813.0	10520.0	30816.0	27019.0	
2205801001 Bierge sección 01001	11813.0	10520.0	30816.0	27019.0	
22059 Biescas	12601.0	12338.0	28049.0	27273.0	
2205901 Biescas distrito 01	12601.0	12338.0	28049.0	27273.0	
2205901001 Biescas sección 01001	12601.0	12338.0	28049.0	27273.0	
22060 Binaced	10534.0	10535.0	28974.0	28949.0	
2206001 Binaced distrito 01	10534.0	10535.0	28974.0	28949.0	
2206001001 Binaced sección 01001	10534.0	10535.0	28974.0	28949.0	
22061 Binéfar	11136.0	10939.0	29985.0	29587.0	
2206101 Binéfar distrito 01	11136.0	10939.0	29985.0	29587.0	
2206101001 Binéfar sección 01001	10468.0	10067.0	28727.0	27562.0	
2206101002 Binéfar sección 01002	11576.0	11275.0	30529.0	30096.0	
2206101003 Binéfar sección 01003	11552.0	11294.0	30951.0	30473.0	
2206101004 Binéfar sección 01004	11005.0	11144.0	29803.0	30222.0	
22062 Bisaurri	12457.0	11957.0	25194.0	24307.0	
2206201 Bisaurri distrito 01	12457.0	11957.0	25194.0	24307.0	
2206201001 Bisaurri sección 01001	12457.0	11957.0	25194.0	24307.0	
22063 Biscarrués	11960.0	12009.0	26876.0	27490.0	
2206301 Biscarrués distrito 01	11960.0	12009.0	26876.0	27490.0	
2206301001 Biscarrués sección 01001	11960.0	12009.0	26876.0	27490.0	
22064 Blecua y Torres	13647.0	13194.0	30969.0	32251.0	
2206401 Blecua y Torres distrito 01	13647.0	13194.0	30969.0	32251.0	
2206401001 Blecua y Torres sección 01001	13647.0	13194.0	30969.0	32251.0	
22066 Boltaña	11480.0	11934.0	27915.0	28702.0	
2206601 Boltaña distrito 01	11480.0	11934.0	27915.0	28702.0	
2206601001 Boltaña sección 01001	11480.0	11934.0	27915.0	28702.0	
22067 Bonansa	.	.	.	.	
2206701 Bonansa distrito 01	.	.	.	.	
2206701001 Bonansa sección 01001	.	.	.	.	
22068 Borau	.	.	.	.	
2206801 Borau distrito 01	.	.	.	.	
2206801001 Borau sección 01001	.	.	.	.	
22069 Broto	10325.0	9996.0	24534.0	23981.0	
2206901 Broto distrito 01	10325.0	9996.0	24534.0	23981.0	
2206901001 Broto sección 01001	10325.0	9996.0	24534.0	23981.0	
22072 Caldearenas	14328.0	13481.0	29395.0	28310.0	
2207201 Caldearenas distrito 01	14328.0	13481.0	29395.0	28310.0	
2207201001 Caldearenas sección 01001	14328.0	13481.0	29395.0	28310.0	
22074 Campo	12686.0	12511.0	30429.0	28665.0	
2207401 Campo distrito 01	12686.0	12511.0	30429.0	28665.0	
2207401001 Campo sección 01001	12686.0	12511.0	30429.0	28665.0	
22075 Camporrélls	11085.0	11010.0	21666.0	21692.0	
2207501 Camporrélls distrito 01	11085.0	11010.0	21666.0	21692.0	
2207501001 Camporrélls sección 01001	11085.0	11010.0	21666.0	21692.0	
22076 Canal de Berdún	11326.0	11274.0	25249.0	25349.0	
2207601 Canal de Berdún distrito 01	11326.0	11274.0	25249.0	25349.0	
2207601001 Canal de Berdún sección 01001	11326.0	11274.0	25249.0	25349.0	
22077 Candasnos	13219.0	13149.0	33300.0	32873.0	
2207701 Candasnos distrito 01	13219.0	13149.0	33300.0	32873.0	
2207701001 Candasnos sección 01001	13219.0	13149.0	33300.0	32873.0	
22078 Canfranc	14336.0	13660.0	28356.0	27115.0	
2207801 Canfranc distrito 01	14336.0	13660.0	28356.0	27115.0	
2207801001 Canfranc sección 01001	14336.0	13660.0	28356.0	27115.0	
22079 Capdesaso	12151.0	11552.0	25865.0	24854.0	
2207901 Capdesaso distrito 01	12151.0	11552.0	25865.0	24854.0	
2207901001 Capdesaso sección 01001	12151.0	11552.0	25865.0	24854.0	
22080 Capella	13274.0	13875.0	31237.0	34211.0	
2208001 Capella distrito 01	13274.0	13875.0	31237.0	34211.0	
2208001001 Capella sección 01001	13274.0	13875.0	31237.0	34211.0	
22081 Casbas de Huesca	12057.0	11729.0	26815.0	26367.0	
2208101 Casbas de Huesca distrito 01	12057.0	11729.0	26815.0	26367.0	
2208101001 Casbas de Huesca sección 01001	12057.0	11729.0	26815.0	26367.0	
22083 Castejón de Monegros	11068.0	11212.0	27131.0	26356.0	
2208301 Castejón de Monegros distrito 01	11068.0	11212.0	27131.0	26356.0	
2208301001 Castejón de Monegros sección 01001	11068.0	11212.0	27131.0	26356.0	
22084 Castejón de Sos	11993.0	11615.0	28385.0	27444.0	
2208401 Castejón de Sos distrito 01	11993.0	11615.0	28385.0	27444.0	
2208401001 Castejón de Sos sección 01001	11993.0	11615.0	28385.0	27444.0	
22082 Castejón del Puente	11254.0	11104.0	27427.0	26304.0	
2208201 Castejón del Puente distrito 01	11254.0	11104.0	27427.0	26304.0	
2208201001 Castejón del Puente sección 01001	11254.0	11104.0	27427.0	26304.0	
22085 Castelflorite	10654.0	11753.0	28410.0	31900.0	
2208501 Castelflorite distrito 01	10654.0	11753.0	28410.0	31900.0	
2208501001 Castelflorite sección 01001	10654.0	11753.0	28410.0	31900.0	
22086 Castiello de Jaca	14586.0	13175.0	32683.0	29471.0	
2208601 Castiello de Jaca distrito 01	14586.0	13175.0	32683.0	29471.0	
2208601001 Castiello de Jaca sección 01001	14586.0	13175.0	32683.0	29471.0	
22087 Castigaleu	.	.	.	.	
2208701 Castigaleu distrito 01	.	.	.	.	
2208701001 Castigaleu sección 01001	.	.	.	.	
22088 Castillazuelo	10267.0	10042.0	21524.0	21554.0	
2208801 Castillazuelo distrito 01	10267.0	10042.0	21524.0	21554.0	
2208801001 Castillazuelo sección 01001	10267.0	10042.0	21524.0	21554.0	
22089 Castillonroy	9710.0	9429.0	22451.0	21913.0	
2208901 Castillonroy distrito 01	9710.0	9429.0	22451.0	21913.0	
2208901001 Castillonroy sección 01001	9710.0	9429.0	22451.0	21913.0	
22094 Chalamera	8835.0	9925.0	19057.0	20614.0	
2209401 Chalamera distrito 01	8835.0	9925.0	19057.0	20614.0	
2209401001 Chalamera sección 01001	8835.0	9925.0	19057.0	20614.0	
22095 Chía	.	.	.	.	
2209501 Chía distrito 01	.	.	.	.	
2209501001 Chía sección 01001	.	.	.	.	
22096 Chimillas	14300.0	13706.0	39072.0	37489.0	
2209601 Chimillas distrito 01	14300.0	13706.0	39072.0	37489.0	
2209601001 Chimillas sección 01001	14300.0	13706.0	39072.0	37489.0	
22090 Colungo	10453.0	10179.0	20049.0	19358.0	
2209001 Colungo distrito 01	10453.0	10179.0	20049.0	19358.0	
2209001001 Colungo sección 01001	10453.0	10179.0	20049.0	19358.0	
22099 Esplús	10714.0	10279.0	26341.0	25633.0	
2209901 Esplús distrito 01	10714.0	10279.0	26341.0	25633.0	
2209901001 Esplús sección 01001	10714.0	10279.0	26341.0	25633.0	
22102 Estada	12089.0	11490.0	30687.0	28369.0	
2210201 Estada distrito 01	12089.0	11490.0	30687.0	28369.0	
2210201001 Estada sección 01001	12089.0	11490.0	30687.0	28369.0	
22103 Estadilla	12292.0	12029.0	30787.0	30016.0	
2210301 Estadilla distrito 01	12292.0	12029.0	30787.0	30016.0	
2210301001 Estadilla sección 01001	12292.0	12029.0	30787.0	30016.0	
22105 Estopiñán del Castillo	10804.0	10885.0	22465.0	23612.0	
2210501 Estopiñán del Castillo distrito 01	10804.0	10885.0	22465.0	23612.0	
2210501001 Estopiñán del Castillo sección 01001	10804.0	10885.0	22465.0	23612.0	
22106 Fago	.	.	.	.	
2210601 Fago distrito 01	.	.	.	.	
2210601001 Fago sección 01001	.	.	.	.	
22107 Fanlo	13949.0	14773.0	23713.0	25913.0	
2210701 Fanlo distrito 01	13949.0	14773.0	23713.0	25913.0	
2210701001 Fanlo sección 01001	13949.0	14773.0	23713.0	25913.0	
22109 Fiscal	11738.0	11056.0	26549.0	24674.0	
2210901 Fiscal distrito 01	11738.0	11056.0	26549.0	24674.0	
2210901001 Fiscal sección 01001	11738.0	11056.0	26549.0	24674.0	
22110 Fonz	10668.0	10539.0	26029.0	25648.0	
2211001 Fonz distrito 01	10668.0	10539.0	26029.0	25648.0	
2211001001 Fonz sección 01001	10668.0	10539.0	26029.0	25648.0	
22111 Foradada del Toscar	12963.0	12723.0	36053.0	35626.0	
2211101 Foradada del Toscar distrito 01	12963.0	12723.0	36053.0	35626.0	
2211101001 Foradada del Toscar sección 01001	12963.0	12723.0	36053.0	35626.0	
22112 Fraga	10204.0	9959.0	29387.0	28706.0	
2211201 Fraga distrito 01	10204.0	9959.0	29387.0	28706.0	
2211201001 Fraga sección 01001	7746.0	7500.0	22480.0	21911.0	
2211201002 Fraga sección 01002	8694.0	8603.0	23560.0	23376.0	
2211201003 Fraga sección 01003	10233.0	9761.0	26987.0	25084.0	
2211201004 Fraga sección 01004	9452.0	9128.0	26137.0	25615.0	
2211201005 Fraga sección 01005	11320.0	11018.0	33072.0	31898.0	
2211201006 Fraga sección 01006	11691.0	11514.0	36311.0	36449.0	
2211201007 Fraga sección 01007	8927.0	8506.0	25244.0	25972.0	
2211201008 Fraga sección 01008	10443.0	10313.0	30750.0	30187.0	
2211201009 Fraga sección 01009	10771.0	10509.0	31876.0	30264.0	
2211201010 Fraga sección 01010	10068.0	9866.0	28364.0	27997.0	
22113 Fueva, La	10257.0	10085.0	30916.0	28463.0	
2211301 Fueva, La distrito 01	10257.0	10085.0	30916.0	28463.0	
2211301001 Fueva, La sección 01001	10257.0	10085.0	30916.0	28463.0	
22114 Gistaín	9068.0	9169.0	20916.0	21290.0	
2211401 Gistaín distrito 01	9068.0	9169.0	20916.0	21290.0	
2211401001 Gistaín sección 01001	9068.0	9169.0	20916.0	21290.0	
22115 Grado, El	11803.0	11780.0	26842.0	27017.0	
2211501 Grado, El distrito 01	11803.0	11780.0	26842.0	27017.0	
2211501001 Grado, El sección 01001	11803.0	11780.0	26842.0	27017.0	
22116 Grañén	10340.0	10043.0	26621.0	25976.0	
2211601 Grañén distrito 01	10340.0	10043.0	26621.0	25976.0	
2211601001 Grañén sección 01001	10340.0	10043.0	26621.0	25976.0	
22117 Graus	10638.0	10755.0	26372.0	25718.0	
2211701 Graus distrito 01	10638.0	10755.0	26372.0	25718.0	
2211701001 Graus sección 01001	11443.0	11511.0	27797.0	27025.0	
2211701002 Graus sección 01002	10566.0	10926.0	26901.0	26758.0	
2211701003 Graus sección 01003	9474.0	9059.0	22621.0	20980.0	
22119 Gurrea de Gállego	12246.0	10760.0	28083.0	24955.0	
2211901 Gurrea de Gállego distrito 01	12246.0	10760.0	28083.0	24955.0	
2211901001 Gurrea de Gállego sección 01001	12246.0	10760.0	28083.0	24955.0	
22122 Hoz de Jaca	.	.	.	.	
2212201 Hoz de Jaca distrito 01	.	.	.	.	
2212201001 Hoz de Jaca sección 01001	.	.	.	.	
22908 Hoz y Costean	12090.0	11917.0	31521.0	30870.0	
2290801 Hoz y Costean distrito 01	12090.0	11917.0	31521.0	30870.0	
2290801001 Hoz y Costean sección 01001	12090.0	11917.0	31521.0	30870.0	
22124 Huerto	11448.0	10810.0	26958.0	24863.0	
2212401 Huerto distrito 01	11448.0	10810.0	26958.0	24863.0	
2212401001 Huerto sección 01001	11448.0	10810.0	26958.0	24863.0	
22125 Huesca	12224.0	12071.0	30522.0	30014.0	
2212501 Huesca distrito 01	10013.0	9688.0	23836.0	23077.0	
2212501001 Huesca sección 01001	10294.0	9887.0	24553.0	23697.0	
2212501002 Huesca sección 01002	10099.0	10029.0	22683.0	22381.0	
2212501003 Huesca sección 01003	9500.0	8999.0	24129.0	22968.0	
2212502 Huesca distrito 02	11260.0	11100.0	28010.0	27575.0	
2212502001 Huesca sección 02001	11754.0	11774.0	28291.0	28554.0	
2212502002 Huesca sección 02002	12136.0	11872.0	29958.0	29316.0	
2212502003 Huesca sección 02003	7788.0	7715.0	19459.0	19151.0	
2212502004 Huesca sección 02004	11056.0	10904.0	28145.0	27561.0	
2212502005 Huesca sección 02005	11675.0	11389.0	30736.0	30376.0	
2212502006 Huesca sección 02006	11729.0	11536.0	27461.0	26329.0	
2212503 Huesca distrito 03	13129.0	12955.0	32983.0	32234.0	
2212503001 Huesca sección 03001	10828.0	10856.0	26672.0	26119.0	
2212503002 Huesca sección 03002	10779.0	10664.0	25911.0	25529.0	
2212503003 Huesca sección 03003	17183.0	16799.0	39915.0	39245.0	
2212503004 Huesca sección 03004	12872.0	12348.0	32973.0	31248.0	
2212503005 Huesca sección 03005	13280.0	12836.0	36864.0	35904.0	
2212503006 Huesca sección 03006	12854.0	12908.0	36101.0	35880.0	
2212503007 Huesca sección 03007	13154.0	12967.0	30144.0	29481.0	
2212503008 Huesca sección 03008	12838.0	12899.0	30498.0	29624.0	
2212504 Huesca distrito 04	8061.0	7927.0	21402.0	20985.0	
2212504001 Huesca sección 04001	9274.0	9243.0	23896.0	23753.0	
2212504002 Huesca sección 04002	6391.0	6379.0	17946.0	17894.0	
2212504003 Huesca sección 04003	7369.0	7201.0	19976.0	19373.0	
2212504004 Huesca sección 04004	8254.0	7891.0	21530.0	20577.0	
2212505 Huesca distrito 05	12918.0	12815.0	32147.0	31638.0	
2212505001 Huesca sección 05001	11345.0	11316.0	27727.0	26956.0	
2212505002 Huesca sección 05002	14837.0	14586.0	37758.0	37629.0	
2212506 Huesca distrito 06	14775.0	14375.0	35712.0	34781.0	
2212506001 Huesca sección 06001	15240.0	14687.0	39025.0	37508.0	
2212506002 Huesca sección 06002	13820.0	13665.0	31034.0	30757.0	
2212506003 Huesca sección 06003	15259.0	14517.0	35419.0	34458.0	
2212506004 Huesca sección 06004	13935.0	14113.0	33460.0	33249.0	
2212507 Huesca distrito 07	13018.0	13004.0	33000.0	32906.0	
2212507001 Huesca sección 07001	14763.0	14914.0	39541.0	40014.0	
2212507002 Huesca sección 07002	11629.0	11577.0	27561.0	27329.0	
2212507003 Huesca sección 07003	13036.0	12843.0	32667.0	32001.0	
2212507004 Huesca sección 07004	12909.0	12943.0	35795.0	36077.0	
2212508 Huesca distrito 08	14509.0	14607.0	35089.0	35085.0	
2212508002 Huesca sección 08002	12518.0	12557.0	30741.0	30413.0	
2212508003 Huesca sección 08003	11854.0	11625.0	29275.0	28481.0	
2212508004 Huesca sección 08004	17489.0	17730.0	41348.0	41897.0	
22126 Ibieca	12400.0	13739.0	30243.0	33845.0	
2212601 Ibieca distrito 01	12400.0	13739.0	30243.0	33845.0	
2212601001 Ibieca sección 01001	12400.0	13739.0	30243.0	33845.0	
22127 Igriés	12985.0	12570.0	37550.0	36338.0	
2212701 Igriés distrito 01	12985.0	12570.0	37550.0	36338.0	
2212701001 Igriés sección 01001	12985.0	12570.0	37550.0	36338.0	
22128 Ilche	13069.0	12195.0	33067.0	31315.0	
2212801 Ilche distrito 01	13069.0	12195.0	33067.0	31315.0	
2212801001 Ilche sección 01001	13069.0	12195.0	33067.0	31315.0	
22129 Isábena	9919.0	9561.0	26557.0	24776.0	
2212901 Isábena distrito 01	9919.0	9561.0	26557.0	24776.0	
2212901001 Isábena sección 01001	9919.0	9561.0	26557.0	24776.0	
22130 Jaca	12000.0	11694.0	29089.0	28282.0	
2213001 Jaca distrito 01	12000.0	11694.0	29089.0	28282.0	
2213001001 Jaca sección 01001	13513.0	12876.0	30214.0	29007.0	
2213001002 Jaca sección 01002	12004.0	11469.0	27176.0	26133.0	
2213001003 Jaca sección 01003	10128.0	9961.0	24060.0	23544.0	
2213001004 Jaca sección 01004	10942.0	10523.0	25438.0	24500.0	
2213001005 Jaca sección 01005	11850.0	11972.0	29442.0	29587.0	
2213001006 Jaca sección 01006	12952.0	12602.0	31384.0	30617.0	
2213001007 Jaca sección 01007	12302.0	12003.0	30273.0	29729.0	
2213001008 Jaca sección 01008	11759.0	11550.0	31631.0	30412.0	
22131 Jasa	.	.	.	.	
2213101 Jasa distrito 01	.	.	.	.	
2213101001 Jasa sección 01001	.	.	.	.	
22133 Labuerda	11841.0	11312.0	28631.0	27749.0	
2213301 Labuerda distrito 01	11841.0	11312.0	28631.0	27749.0	
2213301001 Labuerda sección 01001	11841.0	11312.0	28631.0	27749.0	
22135 Laluenga	10727.0	10634.0	26318.0	25791.0	
2213501 Laluenga distrito 01	10727.0	10634.0	26318.0	25791.0	
2213501001 Laluenga sección 01001	10727.0	10634.0	26318.0	25791.0	
22136 Lalueza	10936.0	11008.0	25125.0	25738.0	
2213601 Lalueza distrito 01	10936.0	11008.0	25125.0	25738.0	
