Atlas de Distribución de Renta de los Hogares
Palmas, Las
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
3501601006 Palmas de Gran Canaria, Las sección 01006	10371.0	9997.0	29339.0	28556.0	
3501601007 Palmas de Gran Canaria, Las sección 01007	6217.0	5861.0	19218.0	17928.0	
3501601008 Palmas de Gran Canaria, Las sección 01008	6287.0	6240.0	19230.0	19426.0	
3501601010 Palmas de Gran Canaria, Las sección 01010	11254.0	10792.0	32127.0	30213.0	
3501601011 Palmas de Gran Canaria, Las sección 01011	8655.0	8106.0	22976.0	22028.0	
3501601012 Palmas de Gran Canaria, Las sección 01012	7524.0	7189.0	21701.0	20746.0	
3501601013 Palmas de Gran Canaria, Las sección 01013	7361.0	7057.0	20302.0	20352.0	
3501601014 Palmas de Gran Canaria, Las sección 01014	10122.0	9735.0	24884.0	24337.0	
3501601015 Palmas de Gran Canaria, Las sección 01015	7094.0	6889.0	18903.0	18613.0	
3501601017 Palmas de Gran Canaria, Las sección 01017	7576.0	7114.0	20546.0	19757.0	
3501601018 Palmas de Gran Canaria, Las sección 01018	7359.0	6958.0	21221.0	20323.0	
3501601019 Palmas de Gran Canaria, Las sección 01019	7411.0	7005.0	20995.0	19512.0	
3501601020 Palmas de Gran Canaria, Las sección 01020	7393.0	7109.0	19753.0	18948.0	
3501601021 Palmas de Gran Canaria, Las sección 01021	6874.0	6628.0	20308.0	19898.0	
3501601023 Palmas de Gran Canaria, Las sección 01023	9070.0	8720.0	25264.0	24817.0	
3501601024 Palmas de Gran Canaria, Las sección 01024	8578.0	7715.0	24637.0	22565.0	
3501601025 Palmas de Gran Canaria, Las sección 01025	8113.0	8078.0	19856.0	19546.0	
3501601026 Palmas de Gran Canaria, Las sección 01026	8592.0	8497.0	22232.0	21859.0	
3501601027 Palmas de Gran Canaria, Las sección 01027	8662.0	8117.0	21936.0	20454.0	
3501601028 Palmas de Gran Canaria, Las sección 01028	6038.0	5921.0	18425.0	17284.0	
3501601029 Palmas de Gran Canaria, Las sección 01029	6398.0	5849.0	18105.0	16804.0	
3501601030 Palmas de Gran Canaria, Las sección 01030	7125.0	6715.0	19480.0	18588.0	
