Atlas de Distribución de Renta de los Hogares
Lugo
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
2702201002 Guitiriz sección 01002	8973.0	8586.0	25830.0	24951.0	
2702202 Guitiriz distrito 02	10136.0	9995.0	24049.0	23555.0	
2702202001 Guitiriz sección 02001	10136.0	9995.0	24049.0	23555.0	
2702203 Guitiriz distrito 03	8795.0	8507.0	27875.0	27712.0	
2702203001 Guitiriz sección 03001	8795.0	8507.0	27875.0	27712.0	
2702204 Guitiriz distrito 04	9962.0	9836.0	24864.0	24152.0	
2702204001 Guitiriz sección 04001	10552.0	10551.0	25446.0	24791.0	
2702204002 Guitiriz sección 04002	8597.0	8257.0	23349.0	22514.0	
27023 Guntín	9370.0	9041.0	24827.0	24313.0	
2702301 Guntín distrito 01	9370.0	9041.0	24827.0	24313.0	
2702301001 Guntín sección 01001	10102.0	10062.0	24601.0	24952.0	
2702301002 Guntín sección 01002	9499.0	8946.0	25488.0	23686.0	
2702301003 Guntín sección 01003	8864.0	8476.0	24646.0	24200.0	
27024 Incio, O	9973.0	9949.0	23134.0	23215.0	
2702401 Incio, O distrito 01	9973.0	9949.0	23134.0	23215.0	
2702401001 Incio, O sección 01001	10159.0	9975.0	24205.0	24017.0	
2702401002 Incio, O sección 01002	9703.0	9912.0	21667.0	22132.0	
27026 Láncara	8901.0	8649.0	24050.0	23323.0	
2702601 Láncara distrito 01	8901.0	8649.0	24050.0	23323.0	
2702601001 Láncara sección 01001	8167.0	8040.0	23325.0	23150.0	
2702601002 Láncara sección 01002	10204.0	9883.0	25819.0	24554.0	
2702601003 Láncara sección 01003	8128.0	7809.0	22375.0	21673.0	
27027 Lourenzá	9829.0	9395.0	24250.0	23250.0	
2702701 Lourenzá distrito 01	9829.0	9395.0	24250.0	23250.0	
2702701001 Lourenzá sección 01001	9787.0	9495.0	23799.0	23327.0	
2702701002 Lourenzá sección 01002	9878.0	9282.0	24780.0	23160.0	
27028 Lugo	11478.0	11343.0	27595.0	27225.0	
2702801 Lugo distrito 01	16329.0	15276.0	36599.0	33906.0	
2702801001 Lugo sección 01001	18744.0	17051.0	43114.0	38679.0	
2702801002 Lugo sección 01002	15545.0	14991.0	34453.0	32666.0	
2702801003 Lugo sección 01003	12789.0	12261.0	27731.0	26784.0	
2702802 Lugo distrito 02	13372.0	13086.0	32481.0	31921.0	
2702802001 Lugo sección 02001	15751.0	15614.0	41003.0	40658.0	
2702802002 Lugo sección 02002	15425.0	15435.0	36417.0	36329.0	
2702802003 Lugo sección 02003	14866.0	14726.0	35858.0	35820.0	
2702802004 Lugo sección 02004	14257.0	14513.0	34407.0	35323.0	
2702802005 Lugo sección 02005	11088.0	10701.0	27448.0	26553.0	
2702802006 Lugo sección 02006	12555.0	12395.0	29355.0	29228.0	
2702802007 Lugo sección 02007	12310.0	12282.0	29301.0	28878.0	
2702802008 Lugo sección 02008	13507.0	13227.0	31115.0	29800.0	
2702802009 Lugo sección 02009	12126.0	11938.0	28463.0	28380.0	
2702802010 Lugo sección 02010	16587.0	16564.0	41312.0	40770.0	
2702802011 Lugo sección 02011	15282.0	14239.0	36834.0	34495.0	
2702802012 Lugo sección 02012	11158.0	10830.0	26105.0	25129.0	
2702802013 Lugo sección 02013	16077.0	15680.0	39276.0	39596.0	
2702802014 Lugo sección 02014	11979.0	11893.0	28666.0	28909.0	
2702802015 Lugo sección 02015	13062.0	12613.0	31606.0	30423.0	
2702802016 Lugo sección 02016	13259.0	12257.0	34069.0	31613.0	
2702802017 Lugo sección 02017	11913.0	11709.0	28907.0	28479.0	
2702802018 Lugo sección 02018	12196.0	11824.0	30642.0	30016.0	
2702802019 Lugo sección 02019	14671.0	14428.0	36052.0	35650.0	
2702802020 Lugo sección 02020	13553.0	12966.0	33063.0	32247.0	
2702802021 Lugo sección 02021	15618.0	15001.0	41521.0	40757.0	
2702803 Lugo distrito 03	11357.0	11097.0	27433.0	26810.0	
2702803001 Lugo sección 03001	8443.0	7975.0	19522.0	18931.0	
