Atlas de Distribución de Renta de los Hogares
Madrid
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
	2016	2015	2016	2015	
28001 Acebeda, La	.	.	.	.	
2800101 Acebeda, La distrito 01	.	.	.	.	
2800601006 Alcobendas sección 01006	9355.0	9467.0	25994.0	26648.0	
2800601007 Alcobendas sección 01007	9511.0	9290.0	30184.0	29029.0	
2800601008 Alcobendas sección 01008	8802.0	8882.0	27776.0	27191.0	
2800601009 Alcobendas sección 01009	9602.0	9555.0	27978.0	27632.0	
2800601011 Alcobendas sección 01011	8575.0	8394.0	25464.0	24438.0	
2800601012 Alcobendas sección 01012	8626.0	8613.0	25054.0	25276.0	
2800601013 Alcobendas sección 01013	9678.0	9624.0	27301.0	27502.0	
2800601014 Alcobendas sección 01014	9625.0	9519.0	29081.0	28607.0	
2800601015 Alcobendas sección 01015	9971.0	9957.0	28553.0	27801.0	
2800601016 Alcobendas sección 01016	9694.0	9954.0	28384.0	27926.0	
2800601017 Alcobendas sección 01017	8704.0	8733.0	26592.0	26224.0	
2800601018 Alcobendas sección 01018	8808.0	8807.0	24728.0	25292.0	
2800601019 Alcobendas sección 01019	9450.0	9125.0	26571.0	26234.0	
2800601020 Alcobendas sección 01020	9649.0	10158.0	26327.0	26824.0	
2800601021 Alcobendas sección 01021	10575.0	10539.0	30907.0	31163.0	
2800601022 Alcobendas sección 01022	9996.0	9761.0	27303.0	26434.0	
2800601023 Alcobendas sección 01023	12092.0	11921.0	35591.0	35244.0	
2800601024 Alcobendas sección 01024	11205.0	11131.0	32543.0	33073.0	
2800601025 Alcobendas sección 01025	11543.0	11182.0	32160.0	31448.0	
2800601026 Alcobendas sección 01026	13757.0	13909.0	39087.0	39428.0	
2800601027 Alcobendas sección 01027	11162.0	11181.0	33457.0	33428.0	
2800601028 Alcobendas sección 01028	12511.0	11988.0	37202.0	36115.0	
2800601029 Alcobendas sección 01029	11554.0	11622.0	32251.0	32214.0	
2800601030 Alcobendas sección 01030	16833.0	16008.0	50195.0	48025.0	
2800601031 Alcobendas sección 01031	13903.0	14315.0	42522.0	43659.0	
2800601032 Alcobendas sección 01032	12357.0	12040.0	33943.0	33554.0	
2800601033 Alcobendas sección 01033	29364.0	28339.0	89015.0	84809.0	
2800601034 Alcobendas sección 01034	29364.0	28339.0	89015.0	84809.0	
2800601035 Alcobendas sección 01035	29364.0	28339.0	89015.0	84809.0	
2800601036 Alcobendas sección 01036	29364.0	28339.0	89015.0	84809.0	
2800601037 Alcobendas sección 01037	25598.0	23092.0	81372.0	73118.0	
2800601038 Alcobendas sección 01038	12667.0	12239.0	40604.0	38843.0	
2800601039 Alcobendas sección 01039	27629.0	28339.0	89015.0	84809.0	
2800601040 Alcobendas sección 01040	29364.0	28339.0	89015.0	84809.0	
2800601041 Alcobendas sección 01041	29364.0	28339.0	89015.0	84809.0	
2800601042 Alcobendas sección 01042	9685.0	9936.0	29662.0	30278.0	
2800601043 Alcobendas sección 01043	8716.0	8443.0	25049.0	24456.0	
2800601044 Alcobendas sección 01044	15875.0	15617.0	49687.0	48486.0	
2800601045 Alcobendas sección 01045	13367.0	13210.0	40637.0	39824.0	
2800601046 Alcobendas sección 01046	12066.0	11689.0	40054.0	39972.0	
2800601047 Alcobendas sección 01047	17506.0	16648.0	55581.0	53315.0	
2800601048 Alcobendas sección 01048	29364.0	28339.0	89015.0	84809.0	
2800601049 Alcobendas sección 01049	13742.0	13546.0	43176.0	42290.0	
2800601050 Alcobendas sección 01050	22604.0	20968.0	75362.0	71157.0	
2800601051 Alcobendas sección 01051	16152.0	15528.0	53620.0	51259.0	
2800601052 Alcobendas sección 01052	20077.0	19026.0	70319.0	65549.0	
2800601053 Alcobendas sección 01053	21061.0	19992.0	70410.0	66533.0	
2800601054 Alcobendas sección 01054	11860.0	11272.0	33797.0	32157.0	
2800601055 Alcobendas sección 01055	14795.0	14963.0	45066.0	46032.0	
2800601056 Alcobendas sección 01056	12258.0	11851.0	33891.0	32796.0	
2800601057 Alcobendas sección 01057	17746.0	17955.0	54038.0	54710.0	
2800601058 Alcobendas sección 01058	10907.0	10418.0	34148.0	32551.0	
2800601059 Alcobendas sección 01059	29364.0	28339.0	89015.0	84809.0	
2800601060 Alcobendas sección 01060	20847.0	20906.0	50064.0	50528.0	
2800601061 Alcobendas sección 01061	11943.0	11719.0	37369.0	36087.0	
2800601062 Alcobendas sección 01062	14556.0	14661.0	35280.0	34101.0	
2800601063 Alcobendas sección 01063	18453.0	18148.0	48521.0	45716.0	
2800601064 Alcobendas sección 01064	14178.0	14184.0	34155.0	32845.0	
2800601065 Alcobendas sección 01065	15401.0	15903.0	47572.0	49201.0	
2800601066 Alcobendas sección 01066	17722.0	17226.0	41751.0	39430.0	
28007 Alcorcón	11941.0	11919.0	32499.0	31794.0	
2800701 Alcorcón distrito 01	11488.0	11441.0	32368.0	31407.0	
2800701001 Alcorcón sección 01001	13200.0	13262.0	33967.0	34390.0	
2800701002 Alcorcón sección 01002	8006.0	7988.0	23474.0	22637.0	
2800701003 Alcorcón sección 01003	10460.0	10718.0	28064.0	28195.0	
2800701004 Alcorcón sección 01004	8565.0	8745.0	22985.0	22643.0	
2800701005 Alcorcón sección 01005	10872.0	10661.0	29117.0	27907.0	
2800701006 Alcorcón sección 01006	9280.0	9631.0	26301.0	26180.0	
2800701007 Alcorcón sección 01007	9899.0	9597.0	27791.0	26839.0	
2800701008 Alcorcón sección 01008	9122.0	9327.0	25334.0	25189.0	
2800701010 Alcorcón sección 01010	8477.0	8864.0	23333.0	23616.0	
