Atlas de Distribución de Renta de los Hogares
Avila
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
0504301 Cabezas del Pozo distrito 01	.	.	.	.	
0504301001 Cabezas del Pozo sección 01001	.	.	.	.	
05044 Cabezas del Villar	8782.0	8550.0	17686.0	17399.0	
0504401 Cabezas del Villar distrito 01	8782.0	8550.0	17686.0	17399.0	
0504401001 Cabezas del Villar sección 01001	8782.0	8550.0	17686.0	17399.0	
05045 Cabizuela	.	.	.	.	
0504501 Cabizuela distrito 01	.	.	.	.	
0504501001 Cabizuela sección 01001	.	.	.	.	
05046 Canales	.	.	.	.	
0504601 Canales distrito 01	.	.	.	.	
0504601001 Canales sección 01001	.	.	.	.	
05047 Candeleda	7712.0	7701.0	18217.0	18131.0	
0504701 Candeleda distrito 01	7549.0	7100.0	18077.0	16927.0	
0504701001 Candeleda sección 01001	7549.0	7100.0	18077.0	16927.0	
0504703 Candeleda distrito 03	7758.0	7871.0	18256.0	18466.0	
0504703001 Candeleda sección 03001	7858.0	8520.0	18340.0	19673.0	
0504703002 Candeleda sección 03002	7510.0	7306.0	17832.0	17395.0	
0504703003 Candeleda sección 03003	8301.0	8244.0	19338.0	19127.0	
05048 Cantiveros	9921.0	9365.0	19042.0	18433.0	
0504801 Cantiveros distrito 01	9921.0	9365.0	19042.0	18433.0	
0504801001 Cantiveros sección 01001	9921.0	9365.0	19042.0	18433.0	
05049 Cardeñosa	10747.0	10277.0	22578.0	22192.0	
0504901 Cardeñosa distrito 01	10747.0	10277.0	22578.0	22192.0	
0504901001 Cardeñosa sección 01001	10747.0	10277.0	22578.0	22192.0	
05051 Carrera, La	8905.0	9536.0	18511.0	20237.0	
0505101 Carrera, La distrito 01	8905.0	9536.0	18511.0	20237.0	
0505101001 Carrera, La sección 01001	8905.0	9536.0	18511.0	20237.0	
05052 Casas del Puerto	.	.	.	.	
0505201 Casas del Puerto distrito 01	.	.	.	.	
0505201001 Casas del Puerto sección 01001	.	.	.	.	
05053 Casasola	.	.	.	.	
0505301 Casasola distrito 01	.	.	.	.	
0505301001 Casasola sección 01001	.	.	.	.	
05054 Casavieja	7539.0	7310.0	15886.0	15236.0	
0505401 Casavieja distrito 01	7539.0	7310.0	15886.0	15236.0	
0505401001 Casavieja sección 01001	7539.0	7310.0	15886.0	15236.0	
05055 Casillas	8123.0	7791.0	15333.0	14825.0	
0505501 Casillas distrito 01	8123.0	7791.0	15333.0	14825.0	
0505501001 Casillas sección 01001	8123.0	7791.0	15333.0	14825.0	
05056 Castellanos de Zapardiel	.	.	.	.	
0505601 Castellanos de Zapardiel distrito 01	.	.	.	.	
0505601001 Castellanos de Zapardiel sección 01001	.	.	.	.	
05057 Cebreros	8354.0	8339.0	19658.0	19589.0	
0505701 Cebreros distrito 01	8619.0	8916.0	19369.0	20164.0	
0505701001 Cebreros sección 01001	8619.0	8916.0	19369.0	20164.0	
0505702 Cebreros distrito 02	8291.0	8194.0	19731.0	19439.0	
0505702001 Cebreros sección 02001	7824.0	7945.0	16713.0	16802.0	
0505702002 Cebreros sección 02002	8587.0	8357.0	22027.0	21525.0	
05058 Cepeda la Mora	.	.	.	.	
0505801 Cepeda la Mora distrito 01	.	.	.	.	
0505801001 Cepeda la Mora sección 01001	.	.	.	.	
05067 Chamartín	.	.	.	.	
0506701 Chamartín distrito 01	.	.	.	.	
0506701001 Chamartín sección 01001	.	.	.	.	
05059 Cillán	10914.0	11148.0	19978.0	21906.0	
0505901 Cillán distrito 01	10914.0	11148.0	19978.0	21906.0	
0505901001 Cillán sección 01001	10914.0	11148.0	19978.0	21906.0	
05060 Cisla	9386.0	9198.0	21348.0	20611.0	
0506001 Cisla distrito 01	9386.0	9198.0	21348.0	20611.0	
0506001001 Cisla sección 01001	9386.0	9198.0	21348.0	20611.0	
05061 Colilla, La	9706.0	9758.0	22555.0	22769.0	
0506101 Colilla, La distrito 01	9706.0	9758.0	22555.0	22769.0	
0506101001 Colilla, La sección 01001	9706.0	9758.0	22555.0	22769.0	
05062 Collado de Contreras	9307.0	9798.0	20521.0	20497.0	
0506201 Collado de Contreras distrito 01	9307.0	9798.0	20521.0	20497.0	
0506201001 Collado de Contreras sección 01001	9307.0	9798.0	20521.0	20497.0	
05063 Collado del Mirón	.	.	.	.	
0506301 Collado del Mirón distrito 01	.	.	.	.	
0506301001 Collado del Mirón sección 01001	.	.	.	.	
05064 Constanzana	9972.0	10347.0	21740.0	23177.0	
0506401 Constanzana distrito 01	9972.0	10347.0	21740.0	23177.0	
0506401001 Constanzana sección 01001	9972.0	10347.0	21740.0	23177.0	
05065 Crespos	10048.0	9732.0	23957.0	23621.0	
0506501 Crespos distrito 01	10048.0	9732.0	23957.0	23621.0	
0506501001 Crespos sección 01001	10048.0	9732.0	23957.0	23621.0	
05066 Cuevas del Valle	8215.0	7733.0	17092.0	16612.0	
0506601 Cuevas del Valle distrito 01	8215.0	7733.0	17092.0	16612.0	
0506601001 Cuevas del Valle sección 01001	8215.0	7733.0	17092.0	16612.0	
05903 Diego del Carpio	8711.0	8996.0	14229.0	14961.0	
0590301 Diego del Carpio distrito 01	8711.0	8996.0	14229.0	14961.0	
0590301001 Diego del Carpio sección 01001	8711.0	8996.0	14229.0	14961.0	
05069 Donjimeno	.	.	.	.	
0506901 Donjimeno distrito 01	.	.	.	.	
0506901001 Donjimeno sección 01001	.	.	.	.	
05070 Donvidas	.	.	.	.	
0507001 Donvidas distrito 01	.	.	.	.	
0507001001 Donvidas sección 01001	.	.	.	.	
05072 Espinosa de los Caballeros	.	.	.	.	
0507201 Espinosa de los Caballeros distrito 01	.	.	.	.	
0507201001 Espinosa de los Caballeros sección 01001	.	.	.	.	
05073 Flores de Ávila	10518.0	9947.0	22219.0	21180.0	
0507301 Flores de Ávila distrito 01	10518.0	9947.0	22219.0	21180.0	
0507301001 Flores de Ávila sección 01001	10518.0	9947.0	22219.0	21180.0	
05074 Fontiveros	10827.0	10559.0	25364.0	24552.0	
0507401 Fontiveros distrito 01	10827.0	10559.0	25364.0	24552.0	
0507401001 Fontiveros sección 01001	10827.0	10559.0	25364.0	24552.0	
05075 Fresnedilla	9184.0	.	18553.0	.	
0507501 Fresnedilla distrito 01	9184.0	.	18553.0	.	
0507501001 Fresnedilla sección 01001	9184.0	.	18553.0	.	
05076 Fresno, El	9487.0	9125.0	24934.0	23985.0	
0507601 Fresno, El distrito 01	9487.0	9125.0	24934.0	23985.0	
0507601001 Fresno, El sección 01001	9487.0	9125.0	24934.0	23985.0	
05077 Fuente el Saúz	9300.0	8982.0	21829.0	21760.0	
0507701 Fuente el Saúz distrito 01	9300.0	8982.0	21829.0	21760.0	
0507701001 Fuente el Saúz sección 01001	9300.0	8982.0	21829.0	21760.0	
05078 Fuentes de Año	11675.0	11414.0	24984.0	24982.0	
0507801 Fuentes de Año distrito 01	11675.0	11414.0	24984.0	24982.0	
0507801001 Fuentes de Año sección 01001	11675.0	11414.0	24984.0	24982.0	
05079 Gallegos de Altamiros	.	.	.	.	
0507901 Gallegos de Altamiros distrito 01	.	.	.	.	
0507901001 Gallegos de Altamiros sección 01001	.	.	.	.	
05080 Gallegos de Sobrinos	.	.	.	.	
0508001 Gallegos de Sobrinos distrito 01	.	.	.	.	
0508001001 Gallegos de Sobrinos sección 01001	.	.	.	.	
05081 Garganta del Villar	.	.	.	.	
0508101 Garganta del Villar distrito 01	.	.	.	.	
0508101001 Garganta del Villar sección 01001	.	.	.	.	
05082 Gavilanes	7915.0	7667.0	17093.0	16073.0	
0508201 Gavilanes distrito 01	7915.0	7667.0	17093.0	16073.0	
0508201001 Gavilanes sección 01001	7915.0	7667.0	17093.0	16073.0	
05083 Gemuño	10850.0	10311.0	24263.0	23057.0	
0508301 Gemuño distrito 01	10850.0	10311.0	24263.0	23057.0	
0508301001 Gemuño sección 01001	10850.0	10311.0	24263.0	23057.0	
05085 Gil García	.	.	.	.	
0508501 Gil García distrito 01	.	.	.	.	
0508501001 Gil García sección 01001	.	.	.	.	
05084 Gilbuena	.	.	.	.	
0508401 Gilbuena distrito 01	.	.	.	.	
0508401001 Gilbuena sección 01001	.	.	.	.	
05086 Gimialcón	.	.	.	.	
0508601 Gimialcón distrito 01	.	.	.	.	
0508601001 Gimialcón sección 01001	.	.	.	.	
05087 Gotarrendura	11559.0	11316.0	26457.0	26152.0	
0508701 Gotarrendura distrito 01	11559.0	11316.0	26457.0	26152.0	
