Atlas de Distribución de Renta de los Hogares
Alicante
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
0301401001 Alicante/Alacant sección 01001	17199.0	17274.0	38856.0	38928.0	
0301401002 Alicante/Alacant sección 01002	16756.0	16766.0	39600.0	40013.0	
0301401003 Alicante/Alacant sección 01003	13879.0	15456.0	33300.0	35936.0	
0301401004 Alicante/Alacant sección 01004	14231.0	13760.0	32723.0	31159.0	
0301401005 Alicante/Alacant sección 01005	19685.0	21362.0	44621.0	48984.0	
0301401006 Alicante/Alacant sección 01006	15799.0	15037.0	34941.0	33374.0	
0301401007 Alicante/Alacant sección 01007	19808.0	18965.0	45202.0	43344.0	
0301401008 Alicante/Alacant sección 01008	19110.0	19561.0	45830.0	47934.0	
0301401009 Alicante/Alacant sección 01009	16836.0	16953.0	35592.0	35502.0	
0301401010 Alicante/Alacant sección 01010	16041.0	15813.0	35053.0	34042.0	
0301401011 Alicante/Alacant sección 01011	14512.0	14131.0	30333.0	29179.0	
0301401012 Alicante/Alacant sección 01012	10453.0	10736.0	20741.0	21268.0	
0301401013 Alicante/Alacant sección 01013	7792.0	7601.0	16790.0	16215.0	
0301401014 Alicante/Alacant sección 01014	14502.0	13924.0	30587.0	29815.0	
0301401015 Alicante/Alacant sección 01015	21126.0	14923.0	45101.0	32411.0	
0301401017 Alicante/Alacant sección 01017	16984.0	16300.0	36928.0	35152.0	
0301401018 Alicante/Alacant sección 01018	15600.0	15086.0	34036.0	32774.0	
0301401019 Alicante/Alacant sección 01019	14070.0	14597.0	28697.0	30452.0	
0301401020 Alicante/Alacant sección 01020	16625.0	16701.0	40476.0	40115.0	
0301401021 Alicante/Alacant sección 01021	17646.0	19147.0	39499.0	41208.0	
0301401022 Alicante/Alacant sección 01022	17083.0	16578.0	34412.0	34139.0	
0301401023 Alicante/Alacant sección 01023	19449.0	20277.0	47373.0	48398.0	
0301401026 Alicante/Alacant sección 01026	11529.0	11261.0	24765.0	23608.0	
0301402 Alicante/Alacant distrito 02	10222.0	10261.0	24382.0	24187.0	
0301402001 Alicante/Alacant sección 02001	.	17157.0	.	38159.0	
0301402002 Alicante/Alacant sección 02002	.	14899.0	.	33343.0	
0301402003 Alicante/Alacant sección 02003	.	13206.0	.	30275.0	
0301402005 Alicante/Alacant sección 02005	.	14157.0	.	31152.0	
0301402006 Alicante/Alacant sección 02006	.	16298.0	.	35088.0	
0301402008 Alicante/Alacant sección 02008	.	11965.0	.	26069.0	
0301402009 Alicante/Alacant sección 02009	.	10372.0	.	23507.0	
0301402010 Alicante/Alacant sección 02010	.	10614.0	.	23892.0	
0301402011 Alicante/Alacant sección 02011	.	8565.0	.	20917.0	
0301402012 Alicante/Alacant sección 02012	.	7578.0	.	18874.0	
0301402013 Alicante/Alacant sección 02013	.	7381.0	.	18496.0	
0301402014 Alicante/Alacant sección 02014	.	9686.0	.	25735.0	
0301402016 Alicante/Alacant sección 02016	.	10067.0	.	25061.0	
0301402017 Alicante/Alacant sección 02017	.	10381.0	.	23866.0	
0301402018 Alicante/Alacant sección 02018	.	11524.0	.	26502.0	
0301402019 Alicante/Alacant sección 02019	.	13931.0	.	30590.0	
0301402020 Alicante/Alacant sección 02020	.	9393.0	.	20317.0	
0301402021 Alicante/Alacant sección 02021	.	8129.0	.	21516.0	
0301402022 Alicante/Alacant sección 02022	.	7529.0	.	16953.0	
0301402023 Alicante/Alacant sección 02023	.	7532.0	.	18885.0	
0301402024 Alicante/Alacant sección 02024	.	9403.0	.	21146.0	
0301402025 Alicante/Alacant sección 02025	.	8368.0	.	20403.0	
0301402026 Alicante/Alacant sección 02026	.	7922.0	.	19365.0	
0301402028 Alicante/Alacant sección 02028	.	8284.0	.	20263.0	
0301402029 Alicante/Alacant sección 02029	.	7191.0	.	17537.0	
0301402030 Alicante/Alacant sección 02030	.	7611.0	.	18680.0	
0301402032 Alicante/Alacant sección 02032	.	9872.0	.	23081.0	
0301402033 Alicante/Alacant sección 02033	.	7713.0	.	20084.0	
0301402031 Alicante/Alacant sección 02031	.	""	.	""	
0301403 Alicante/Alacant distrito 03	8818.0	8706.0	22906.0	22389.0	
0301403001 Alicante/Alacant sección 03001	9982.0	10203.0	23164.0	23142.0	
