Atlas de Distribución de Renta de los Hogares
Santa Cruz de Tenerife
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
3802605 Orotava, La distrito 05	7367.0	7059.0	21377.0	20507.0	
3802605001 Orotava, La sección 05001	7538.0	7212.0	22278.0	21292.0	
3802605002 Orotava, La sección 05002	7695.0	7301.0	23243.0	21755.0	
3802605003 Orotava, La sección 05003	7232.0	6871.0	21614.0	20977.0	
3802605004 Orotava, La sección 05004	6172.0	5970.0	17757.0	17087.0	
3802605005 Orotava, La sección 05005	8122.0	7894.0	21684.0	20972.0	
3802606 Orotava, La distrito 06	6283.0	5853.0	20014.0	18777.0	
3802606001 Orotava, La sección 06001	6355.0	5878.0	20506.0	19051.0	
3802606002 Orotava, La sección 06002	6513.0	5997.0	19508.0	18405.0	
3802606003 Orotava, La sección 06003	6405.0	6024.0	19310.0	18176.0	
3802606004 Orotava, La sección 06004	5944.0	5557.0	20960.0	19626.0	
38027 Paso, El	8389.0	7879.0	24748.0	23673.0	
3802701 Paso, El distrito 01	7622.0	7379.0	23017.0	22794.0	
3802701001 Paso, El sección 01001	7622.0	7379.0	23017.0	22794.0	
3802702 Paso, El distrito 02	8529.0	8088.0	25770.0	24702.0	
3802702001 Paso, El sección 02001	8529.0	8088.0	25770.0	24702.0	
3802703 Paso, El distrito 03	9005.0	8293.0	25920.0	24417.0	
3802703001 Paso, El sección 03001	8920.0	8369.0	26426.0	25226.0	
3802703002 Paso, El sección 03002	9098.0	8211.0	25401.0	23579.0	
3802704 Paso, El distrito 04	7805.0	7268.0	22657.0	21478.0	
3802704001 Paso, El sección 04001	7805.0	7268.0	22657.0	21478.0	
38901 Pinar de El Hierro, El	8961.0	8690.0	22338.0	22055.0	
3890101 Pinar de El Hierro, El distrito 01	8961.0	8690.0	22338.0	22055.0	
3890101001 Pinar de El Hierro, El sección 01001	8961.0	8690.0	22338.0	22055.0	
38028 Puerto de la Cruz	9549.0	9562.0	24176.0	23618.0	
3802801 Puerto de la Cruz distrito 01	11164.0	11395.0	24886.0	24299.0	
3802801001 Puerto de la Cruz sección 01001	8539.0	8774.0	18603.0	18416.0	
3802801002 Puerto de la Cruz sección 01002	7911.0	8152.0	16453.0	16284.0	
3802801003 Puerto de la Cruz sección 01003	13539.0	13469.0	29370.0	27913.0	
3802801004 Puerto de la Cruz sección 01004	11666.0	12298.0	29080.0	29182.0	
3802802 Puerto de la Cruz distrito 02	9930.0	10173.0	25764.0	25531.0	
3802802001 Puerto de la Cruz sección 02001	11441.0	10863.0	24511.0	22771.0	
3802802002 Puerto de la Cruz sección 02002	10979.0	10840.0	22645.0	21617.0	
3802802003 Puerto de la Cruz sección 02003	10805.0	10407.0	26200.0	24132.0	
3802802004 Puerto de la Cruz sección 02004	9506.0	10698.0	26709.0	28542.0	
3802802005 Puerto de la Cruz sección 02005	8636.0	8821.0	26934.0	27151.0	
3802803 Puerto de la Cruz distrito 03	9067.0	8815.0	22713.0	21835.0	
3802803001 Puerto de la Cruz sección 03001	10158.0	9584.0	24768.0	23002.0	
3802803002 Puerto de la Cruz sección 03002	9228.0	9101.0	23432.0	22824.0	
3802803003 Puerto de la Cruz sección 03003	8070.0	7898.0	19217.0	18820.0	
3802803004 Puerto de la Cruz sección 03004	8854.0	8779.0	21254.0	20559.0	
3802803005 Puerto de la Cruz sección 03005	9237.0	9043.0	25923.0	25015.0	
3802803006 Puerto de la Cruz sección 03006	8935.0	8548.0	22365.0	21360.0	
3802804 Puerto de la Cruz distrito 04	7842.0	7811.0	23018.0	22563.0	
3802804001 Puerto de la Cruz sección 04001	8469.0	8951.0	23250.0	24260.0	
3802804002 Puerto de la Cruz sección 04002	7084.0	6817.0	21666.0	20652.0	
3802804003 Puerto de la Cruz sección 04003	7513.0	7331.0	22565.0	22071.0	
3802804004 Puerto de la Cruz sección 04004	8880.0	8897.0	26563.0	24518.0	
3802804005 Puerto de la Cruz sección 04005	7044.0	6622.0	21384.0	20066.0	
38029 Puntagorda	6622.0	6447.0	19803.0	19195.0	
3802901 Puntagorda distrito 01	6622.0	6447.0	19803.0	19195.0	
3802901001 Puntagorda sección 01001	6754.0	6344.0	19580.0	18508.0	
3802901002 Puntagorda sección 01002	6481.0	6564.0	20059.0	20014.0	
38030 Puntallana	9301.0	9250.0	26677.0	26218.0	
3803001 Puntallana distrito 01	9301.0	9250.0	26677.0	26218.0	
3803001001 Puntallana sección 01001	9142.0	9210.0	25374.0	25572.0	
3803001002 Puntallana sección 01002	9493.0	9299.0	28371.0	27058.0	
38031 Realejos, Los	7764.0	7511.0	23056.0	22265.0	
3803101 Realejos, Los distrito 01	8095.0	7757.0	23018.0	22253.0	
3803101001 Realejos, Los sección 01001	7738.0	7313.0	23234.0	22332.0	
3803101002 Realejos, Los sección 01002	8592.0	7960.0	25578.0	24276.0	
3803101003 Realejos, Los sección 01003	8257.0	8062.0	22342.0	22194.0	
