Atlas de Distribución de Renta de los Hogares
Almería
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
04028 Bentarique	8125.0	7890.0	15791.0	15351.0	
0402801 Bentarique distrito 01	8125.0	7890.0	15791.0	15351.0	
0402801001 Bentarique sección 01001	8125.0	7890.0	15791.0	15351.0	
04029 Berja	7247.0	7068.0	19419.0	18927.0	
0402901 Berja distrito 01	7141.0	6933.0	19428.0	18852.0	
0402901001 Berja sección 01001	7687.0	7477.0	20681.0	20152.0	
0402901002 Berja sección 01002	6108.0	5768.0	17150.0	16302.0	
0402901003 Berja sección 01003	7282.0	6930.0	20343.0	19085.0	
0402901004 Berja sección 01004	6707.0	6569.0	18833.0	18371.0	
0402901005 Berja sección 01005	7763.0	7571.0	19548.0	19336.0	
0402901006 Berja sección 01006	7018.0	7098.0	18669.0	18542.0	
0402901007 Berja sección 01007	7512.0	7209.0	20631.0	20005.0	
0402902 Berja distrito 02	7527.0	7407.0	19396.0	19108.0	
0402902001 Berja sección 02001	7770.0	7583.0	19214.0	19242.0	
0402902002 Berja sección 02002	7902.0	7935.0	22006.0	21680.0	
0402902004 Berja sección 02004	6560.0	6292.0	15735.0	15133.0	
04030 Canjáyar	8192.0	7893.0	17026.0	16805.0	
0403001 Canjáyar distrito 01	8192.0	7893.0	17026.0	16805.0	
0403001001 Canjáyar sección 01001	7548.0	7246.0	16033.0	15599.0	
0403001002 Canjáyar sección 01002	8927.0	8631.0	18107.0	18149.0	
04031 Cantoria	7165.0	7706.0	18013.0	18553.0	
0403101 Cantoria distrito 01	7616.0	7820.0	19213.0	19388.0	
0403101001 Cantoria sección 01001	8177.0	8143.0	20931.0	20824.0	
0403101002 Cantoria sección 01002	6763.0	7274.0	16692.0	17155.0	
0403102 Cantoria distrito 02	6162.0	7413.0	15375.0	16617.0	
0403102001 Cantoria sección 02001	6162.0	7413.0	15375.0	16617.0	
04032 Carboneras	9570.0	9136.0	25364.0	24189.0	
0403201 Carboneras distrito 01	9661.0	9235.0	25768.0	24642.0	
0403201001 Carboneras sección 01001	9079.0	8403.0	23736.0	21773.0	
0403201002 Carboneras sección 01002	9389.0	9019.0	25362.0	24264.0	
0403201003 Carboneras sección 01003	10576.0	10430.0	29072.0	29105.0	
0403201004 Carboneras sección 01004	9954.0	9528.0	26041.0	25087.0	
0403202 Carboneras distrito 02	9046.0	8550.0	23132.0	21650.0	
0403202001 Carboneras sección 02001	9046.0	8550.0	23132.0	21650.0	
04033 Castro de Filabres	11490.0	10450.0	23339.0	22347.0	
0403301 Castro de Filabres distrito 01	11490.0	10450.0	23339.0	22347.0	
0403301001 Castro de Filabres sección 01001	11490.0	10450.0	23339.0	22347.0	
04036 Chercos	7454.0	7545.0	18075.0	17320.0	
0403601 Chercos distrito 01	7454.0	7545.0	18075.0	17320.0	
0403601001 Chercos sección 01001	7454.0	7545.0	18075.0	17320.0	
04037 Chirivel	9120.0	8747.0	18106.0	17612.0	
0403701 Chirivel distrito 01	9120.0	8747.0	18106.0	17612.0	
0403701001 Chirivel sección 01001	8615.0	8321.0	17469.0	16969.0	
0403701002 Chirivel sección 01002	9616.0	9150.0	18704.0	18205.0	
04034 Cóbdar	10003.0	9761.0	20682.0	20790.0	
0403401 Cóbdar distrito 01	10003.0	9761.0	20682.0	20790.0	
0403401001 Cóbdar sección 01001	10003.0	9761.0	20682.0	20790.0	
04035 Cuevas del Almanzora	7421.0	7478.0	20141.0	19927.0	
0403501 Cuevas del Almanzora distrito 01	7842.0	7703.0	21899.0	21212.0	
0403501001 Cuevas del Almanzora sección 01001	8556.0	8385.0	24257.0	23721.0	
0403501002 Cuevas del Almanzora sección 01002	7526.0	7202.0	19294.0	18663.0	
0403501003 Cuevas del Almanzora sección 01003	7441.0	7437.0	21688.0	20853.0	
0403502 Cuevas del Almanzora distrito 02	6065.0	6017.0	17427.0	16574.0	
0403502001 Cuevas del Almanzora sección 02001	6065.0	6017.0	17427.0	16574.0	
0403503 Cuevas del Almanzora distrito 03	7298.0	7879.0	18268.0	19153.0	
0403503001 Cuevas del Almanzora sección 03001	7298.0	7879.0	18268.0	19153.0	
0403504 Cuevas del Almanzora distrito 04	7520.0	7572.0	19997.0	19977.0	
0403504001 Cuevas del Almanzora sección 04001	6688.0	6778.0	18477.0	18321.0	
0403504002 Cuevas del Almanzora sección 04002	8433.0	8422.0	21539.0	21664.0	
04038 Dalías	8047.0	7798.0	21144.0	20508.0	
0403801 Dalías distrito 01	8047.0	7798.0	21144.0	20508.0	
0403801001 Dalías sección 01001	7996.0	7834.0	21545.0	21134.0	
0403801002 Dalías sección 01002	8103.0	7760.0	20733.0	19873.0	
04039 Darrical	""	""	""	""	
04902 Ejido, El	7120.0	6843.0	22007.0	21328.0	
0490201 Ejido, El distrito 01	7120.0	6843.0	22007.0	21328.0	
0490201001 Ejido, El sección 01001	4779.0	4635.0	15544.0	15157.0	
0490201002 Ejido, El sección 01002	7696.0	7379.0	22860.0	22081.0	
0490201003 Ejido, El sección 01003	8315.0	8186.0	24598.0	24084.0	
0490201004 Ejido, El sección 01004	6030.0	5883.0	19788.0	19258.0	
0490201005 Ejido, El sección 01005	8677.0	8485.0	23320.0	23090.0	
0490201006 Ejido, El sección 01006	6080.0	5701.0	20189.0	18906.0	
0490201007 Ejido, El sección 01007	7664.0	7148.0	21841.0	20578.0	
0490201008 Ejido, El sección 01008	5585.0	5283.0	18808.0	17725.0	
0490201009 Ejido, El sección 01009	5685.0	5291.0	17823.0	16997.0	
0490201010 Ejido, El sección 01010	5341.0	5263.0	20015.0	19622.0	
0490201011 Ejido, El sección 01011	4618.0	4384.0	21614.0	20640.0	
0490201012 Ejido, El sección 01012	5795.0	5587.0	21605.0	20191.0	
0490201013 Ejido, El sección 01013	5493.0	5252.0	19943.0	19367.0	
0490201014 Ejido, El sección 01014	7096.0	6980.0	20636.0	20711.0	
0490201015 Ejido, El sección 01015	8198.0	7801.0	23610.0	22451.0	
0490201016 Ejido, El sección 01016	6217.0	5881.0	18472.0	17811.0	
0490201017 Ejido, El sección 01017	7851.0	7522.0	20960.0	20345.0	
0490201018 Ejido, El sección 01018	4964.0	4765.0	16058.0	15599.0	
0490201019 Ejido, El sección 01019	6522.0	5903.0	17964.0	17081.0	
0490201020 Ejido, El sección 01020	7492.0	7205.0	21553.0	21375.0	
0490201021 Ejido, El sección 01021	8518.0	8207.0	24087.0	23368.0	
0490201022 Ejido, El sección 01022	8033.0	7817.0	23863.0	23630.0	
0490201023 Ejido, El sección 01023	6159.0	5802.0	19539.0	18229.0	
0490201024 Ejido, El sección 01024	7565.0	7192.0	23661.0	22743.0	
0490201025 Ejido, El sección 01025	8116.0	7781.0	24891.0	23771.0	
0490201026 Ejido, El sección 01026	7253.0	7113.0	20528.0	20374.0	
0490201027 Ejido, El sección 01027	6542.0	6663.0	19170.0	19605.0	
0490201028 Ejido, El sección 01028	5973.0	5778.0	20200.0	19685.0	
0490201029 Ejido, El sección 01029	5597.0	5207.0	23325.0	21739.0	
0490201030 Ejido, El sección 01030	5851.0	5498.0	18896.0	18118.0	
0490201032 Ejido, El sección 01032	9974.0	9366.0	22036.0	21248.0	
0490201033 Ejido, El sección 01033	7111.0	6873.0	21983.0	21705.0	
0490201034 Ejido, El sección 01034	8972.0	9005.0	24893.0	24910.0	
0490201035 Ejido, El sección 01035	8260.0	8031.0	26483.0	26254.0	
0490201036 Ejido, El sección 01036	10266.0	10482.0	27954.0	28137.0	
0490201037 Ejido, El sección 01037	8412.0	7874.0	25398.0	23935.0	
0490201038 Ejido, El sección 01038	8640.0	8143.0	23258.0	22622.0	
0490201039 Ejido, El sección 01039	10544.0	10352.0	25098.0	24461.0	
0490201040 Ejido, El sección 01040	7871.0	7714.0	22952.0	22386.0	
0490201041 Ejido, El sección 01041	8380.0	7957.0	24408.0	23488.0	
0490201042 Ejido, El sección 01042	6705.0	6660.0	22531.0	22538.0	
0490201043 Ejido, El sección 01043	7145.0	7091.0	21519.0	21483.0	
0490201044 Ejido, El sección 01044	6453.0	6283.0	20588.0	20148.0	
0490201045 Ejido, El sección 01045	7809.0	7429.0	23568.0	22763.0	
0490201046 Ejido, El sección 01046	12407.0	12150.0	36106.0	34381.0	
0490201047 Ejido, El sección 01047	10022.0	9514.0	26380.0	24797.0	
0490201048 Ejido, El sección 01048	8203.0	7876.0	23253.0	22675.0	
0490201049 Ejido, El sección 01049	7863.0	7427.0	23870.0	23258.0	
0490201050 Ejido, El sección 01050	7033.0	6729.0	21151.0	20877.0	
04041 Enix	8875.0	9030.0	17337.0	17622.0	
0404101 Enix distrito 01	8875.0	9030.0	17337.0	17622.0	
0404101001 Enix sección 01001	8875.0	9030.0	17337.0	17622.0	
04043 Felix	9071.0	9138.0	19547.0	19951.0	
0404301 Felix distrito 01	9071.0	9138.0	19547.0	19951.0	
0404301001 Felix sección 01001	9071.0	9138.0	19547.0	19951.0	
04044 Fines	7468.0	7721.0	20804.0	20561.0	
0404401 Fines distrito 01	7468.0	7721.0	20804.0	20561.0	
0404401001 Fines sección 01001	7468.0	7721.0	20804.0	20561.0	
04045 Fiñana	7637.0	7515.0	17405.0	16907.0	
0404501 Fiñana distrito 01	7594.0	7569.0	16977.0	16390.0	
0404501001 Fiñana sección 01001	7594.0	7569.0	16977.0	16390.0	
0404502 Fiñana distrito 02	7981.0	7771.0	18188.0	17741.0	
0404502001 Fiñana sección 02001	7981.0	7771.0	18188.0	17741.0	
0404503 Fiñana distrito 03	7421.0	7293.0	17156.0	16685.0	
0404503001 Fiñana sección 03001	7421.0	7293.0	17156.0	16685.0	
04046 Fondón	8873.0	8502.0	17818.0	17175.0	
0404601 Fondón distrito 01	8873.0	8502.0	17818.0	17175.0	
0404601001 Fondón sección 01001	8873.0	8502.0	17818.0	17175.0	
04047 Gádor	7604.0	7431.0	17230.0	17009.0	
0404701 Gádor distrito 01	7604.0	7431.0	17230.0	17009.0	
0404701001 Gádor sección 01001	7963.0	7810.0	17654.0	17524.0	
0404701002 Gádor sección 01002	7358.0	7169.0	16928.0	16638.0	
04048 Gallardos, Los	7563.0	7459.0	18304.0	17659.0	
0404801 Gallardos, Los distrito 01	7563.0	7459.0	18304.0	17659.0	
0404801001 Gallardos, Los sección 01001	7563.0	7459.0	18304.0	17659.0	
04049 Garrucha	7528.0	7331.0	20258.0	19919.0	
