Atlas de Distribución de Renta de los Hogares
null
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
3202101 Castrelo do Val distrito 01	9028.0	8809.0	19641.0	19110.0	
3202101001 Castrelo do Val sección 01001	9028.0	8809.0	19641.0	19110.0	
32023 Castro Caldelas	10170.0	10142.0	22550.0	21964.0	
3202301 Castro Caldelas distrito 01	10170.0	10142.0	22550.0	21964.0	
3202301001 Castro Caldelas sección 01001	10170.0	10142.0	22550.0	21964.0	
32024 Celanova	9372.0	9269.0	21926.0	21546.0	
3202401 Celanova distrito 01	9584.0	9450.0	22922.0	22406.0	
3202401001 Celanova sección 01001	9663.0	9747.0	22892.0	23050.0	
3202401002 Celanova sección 01002	9491.0	9114.0	22957.0	21677.0	
3202402 Celanova distrito 02	9136.0	8985.0	20118.0	19936.0	
3202402001 Celanova sección 02001	9136.0	8985.0	20118.0	19936.0	
3202403 Celanova distrito 03	8769.0	8886.0	20366.0	20303.0	
3202403001 Celanova sección 03001	8769.0	8886.0	20366.0	20303.0	
32025 Cenlle	10851.0	10591.0	23652.0	22904.0	
3202501 Cenlle distrito 01	11811.0	11656.0	27033.0	25652.0	
3202501001 Cenlle sección 01001	11811.0	11656.0	27033.0	25652.0	
3202502 Cenlle distrito 02	9702.0	9397.0	20008.0	19937.0	
3202502001 Cenlle sección 02001	9702.0	9397.0	20008.0	19937.0	
32029 Chandrexa de Queixa	9464.0	9042.0	19984.0	19191.0	
3202901 Chandrexa de Queixa distrito 01	9464.0	9042.0	19984.0	19191.0	
3202901001 Chandrexa de Queixa sección 01001	9464.0	9042.0	19984.0	19191.0	
32026 Coles	10189.0	10032.0	23810.0	23637.0	
3202601 Coles distrito 01	9994.0	9959.0	22781.0	23193.0	
3202601001 Coles sección 01001	9994.0	9959.0	22781.0	23193.0	
3202602 Coles distrito 02	10287.0	10068.0	24341.0	23862.0	
3202602001 Coles sección 02001	9388.0	9214.0	21541.0	21345.0	
3202602002 Coles sección 02002	10696.0	10461.0	25675.0	25060.0	
32027 Cortegada	9547.0	9534.0	20743.0	21002.0	
3202701 Cortegada distrito 01	9547.0	9534.0	20743.0	21002.0	
3202701001 Cortegada sección 01001	9547.0	9534.0	20743.0	21002.0	
32028 Cualedro	8823.0	8608.0	18042.0	17692.0	
3202801 Cualedro distrito 01	8823.0	8608.0	18042.0	17692.0	
3202801001 Cualedro sección 01001	8823.0	8608.0	18042.0	17692.0	
32030 Entrimo	8819.0	8710.0	20423.0	20045.0	
3203001 Entrimo distrito 01	8819.0	8710.0	20423.0	20045.0	
3203001001 Entrimo sección 01001	8819.0	8710.0	20423.0	20045.0	
32031 Esgos	10637.0	10102.0	23723.0	22960.0	
3203101 Esgos distrito 01	10637.0	10102.0	23723.0	22960.0	
3203101001 Esgos sección 01001	10637.0	10102.0	23723.0	22960.0	
32033 Gomesende	9232.0	9038.0	18945.0	18459.0	
3203301 Gomesende distrito 01	9232.0	9038.0	18945.0	18459.0	
3203301001 Gomesende sección 01001	9232.0	9038.0	18945.0	18459.0	
32034 Gudiña, A	10213.0	9767.0	22639.0	21435.0	
3203401 Gudiña, A distrito 01	10213.0	9767.0	22639.0	21435.0	
3203401001 Gudiña, A sección 01001	10213.0	9767.0	22639.0	21435.0	
32035 Irixo, O	9616.0	9618.0	20446.0	20569.0	
3203501 Irixo, O distrito 01	9616.0	9618.0	20446.0	20569.0	
3203501001 Irixo, O sección 01001	9676.0	9539.0	20926.0	20971.0	
3203501002 Irixo, O sección 01002	9543.0	9716.0	19882.0	20104.0	
32038 Larouco	10574.0	10373.0	20749.0	20218.0	
3203801 Larouco distrito 01	10574.0	10373.0	20749.0	20218.0	
3203801001 Larouco sección 01001	10574.0	10373.0	20749.0	20218.0	
32039 Laza	10192.0	10219.0	20461.0	20977.0	
3203901 Laza distrito 01	10192.0	10219.0	20461.0	20977.0	
3203901001 Laza sección 01001	10192.0	10219.0	20461.0	20977.0	
32040 Leiro	9437.0	9281.0	19748.0	19750.0	
3204001 Leiro distrito 01	9163.0	9016.0	19080.0	19031.0	
3204001001 Leiro sección 01001	9163.0	9016.0	19080.0	19031.0	
3204002 Leiro distrito 02	9981.0	9787.0	21089.0	21154.0	
3204002001 Leiro sección 02001	9981.0	9787.0	21089.0	21154.0	
32041 Lobeira	11027.0	10981.0	21196.0	21648.0	
3204101 Lobeira distrito 01	11027.0	10981.0	21196.0	21648.0	
3204101001 Lobeira sección 01001	11027.0	10981.0	21196.0	21648.0	
32042 Lobios	9168.0	8994.0	20790.0	19932.0	
3204201 Lobios distrito 01	9168.0	8994.0	20790.0	19932.0	
3204201001 Lobios sección 01001	9168.0	8994.0	20790.0	19932.0	
32043 Maceda	9732.0	9738.0	22440.0	22173.0	
3204301 Maceda distrito 01	9555.0	9607.0	23572.0	23314.0	
3204301001 Maceda sección 01001	9555.0	9607.0	23572.0	23314.0	
3204302 Maceda distrito 02	10265.0	10117.0	19792.0	19547.0	
3204302001 Maceda sección 02001	10265.0	10117.0	19792.0	19547.0	
32044 Manzaneda	10077.0	9921.0	22713.0	22781.0	
3204401 Manzaneda distrito 01	10077.0	9921.0	22713.0	22781.0	
3204401001 Manzaneda sección 01001	10077.0	9921.0	22713.0	22781.0	
32045 Maside	8927.0	8784.0	20728.0	20374.0	
3204501 Maside distrito 01	7410.0	7493.0	17975.0	17949.0	
3204501001 Maside sección 01001	7410.0	7493.0	17975.0	17949.0	
3204502 Maside distrito 02	9503.0	9242.0	21713.0	21199.0	
3204502001 Maside sección 02001	9800.0	9440.0	23443.0	22655.0	
3204502002 Maside sección 02002	9089.0	8976.0	19547.0	19432.0	
32046 Melón	8837.0	8667.0	18301.0	18447.0	
3204601 Melón distrito 01	8837.0	8667.0	18301.0	18447.0	
3204601001 Melón sección 01001	8837.0	8667.0	18301.0	18447.0	
32047 Merca, A	11107.0	10769.0	25502.0	24836.0	
3204701 Merca, A distrito 01	11107.0	10769.0	25502.0	24836.0	
3204701001 Merca, A sección 01001	11068.0	10732.0	23771.0	23469.0	
3204701002 Merca, A sección 01002	11173.0	10837.0	29074.0	27716.0	
32048 Mezquita, A	8844.0	9054.0	19961.0	19762.0	
3204801 Mezquita, A distrito 01	8844.0	9054.0	19961.0	19762.0	
3204801001 Mezquita, A sección 01001	8844.0	9054.0	19961.0	19762.0	
32049 Montederramo	10637.0	10244.0	21218.0	20409.0	
3204901 Montederramo distrito 01	10637.0	10244.0	21218.0	20409.0	
3204901001 Montederramo sección 01001	10637.0	10244.0	21218.0	20409.0	
32050 Monterrei	8892.0	8834.0	19915.0	19868.0	
3205001 Monterrei distrito 01	9213.0	9169.0	21436.0	21453.0	
3205001001 Monterrei sección 01001	9213.0	9169.0	21436.0	21453.0	
3205002 Monterrei distrito 02	8331.0	8244.0	17516.0	17357.0	
3205002001 Monterrei sección 02001	8331.0	8244.0	17516.0	17357.0	
32051 Muíños	10757.0	10360.0	22000.0	21684.0	
3205101 Muíños distrito 01	10757.0	10360.0	22000.0	21684.0	
3205101001 Muíños sección 01001	11445.0	10557.0	25029.0	23168.0	
3205101002 Muíños sección 01002	10047.0	9993.0	19256.0	19254.0	
32052 Nogueira de Ramuín	10613.0	10236.0	23421.0	22988.0	
