Atlas de Distribución de Renta de los Hogares
Palencia
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
3405601 Cervera de Pisuerga distrito 01	11151.0	10755.0	23847.0	23071.0	
3405601001 Cervera de Pisuerga sección 01001	11738.0	11052.0	25601.0	24103.0	
3405601002 Cervera de Pisuerga sección 01002	11015.0	10798.0	24286.0	24139.0	
3405601003 Cervera de Pisuerga sección 01003	10430.0	10284.0	21108.0	20778.0	
34057 Cevico de la Torre	11626.0	11277.0	28009.0	27102.0	
3405701 Cevico de la Torre distrito 01	11626.0	11277.0	28009.0	27102.0	
3405701001 Cevico de la Torre sección 01001	11626.0	11277.0	28009.0	27102.0	
34058 Cevico Navero	11208.0	11288.0	25340.0	24933.0	
3405801 Cevico Navero distrito 01	11208.0	11288.0	25340.0	24933.0	
3405801001 Cevico Navero sección 01001	11208.0	11288.0	25340.0	24933.0	
34059 Cisneros	10117.0	9772.0	23626.0	22801.0	
3405901 Cisneros distrito 01	10117.0	9772.0	23626.0	22801.0	
3405901001 Cisneros sección 01001	10117.0	9772.0	23626.0	22801.0	
34060 Cobos de Cerrato	10315.0	9820.0	22535.0	21787.0	
3406001 Cobos de Cerrato distrito 01	10315.0	9820.0	22535.0	21787.0	
3406001001 Cobos de Cerrato sección 01001	10315.0	9820.0	22535.0	21787.0	
34061 Collazos de Boedo	8409.0	8512.0	19143.0	19861.0	
3406101 Collazos de Boedo distrito 01	8409.0	8512.0	19143.0	19861.0	
3406101001 Collazos de Boedo sección 01001	8409.0	8512.0	19143.0	19861.0	
34062 Congosto de Valdavia	10942.0	11310.0	23388.0	24689.0	
3406201 Congosto de Valdavia distrito 01	10942.0	11310.0	23388.0	24689.0	
3406201001 Congosto de Valdavia sección 01001	10942.0	11310.0	23388.0	24689.0	
34063 Cordovilla la Real	10734.0	10624.0	24331.0	24388.0	
3406301 Cordovilla la Real distrito 01	10734.0	10624.0	24331.0	24388.0	
3406301001 Cordovilla la Real sección 01001	10734.0	10624.0	24331.0	24388.0	
34066 Cubillas de Cerrato	.	.	.	.	
3406601 Cubillas de Cerrato distrito 01	.	.	.	.	
3406601001 Cubillas de Cerrato sección 01001	.	.	.	.	
34067 Dehesa de Montejo	12209.0	11454.0	29259.0	27254.0	
3406701 Dehesa de Montejo distrito 01	12209.0	11454.0	29259.0	27254.0	
3406701001 Dehesa de Montejo sección 01001	12209.0	11454.0	29259.0	27254.0	
34068 Dehesa de Romanos	.	.	.	.	
3406801 Dehesa de Romanos distrito 01	.	.	.	.	
3406801001 Dehesa de Romanos sección 01001	.	.	.	.	
34069 Dueñas	11226.0	10731.0	26861.0	25801.0	
3406901 Dueñas distrito 01	11226.0	10731.0	26861.0	25801.0	
3406901001 Dueñas sección 01001	11056.0	10647.0	26173.0	25313.0	
3406901002 Dueñas sección 01002	11346.0	10789.0	27358.0	26152.0	
34070 Espinosa de Cerrato	11398.0	11598.0	23708.0	24056.0	
3407001 Espinosa de Cerrato distrito 01	11398.0	11598.0	23708.0	24056.0	
3407001001 Espinosa de Cerrato sección 01001	11398.0	11598.0	23708.0	24056.0	
34071 Espinosa de Villagonzalo	9850.0	10211.0	22194.0	24203.0	
3407101 Espinosa de Villagonzalo distrito 01	9850.0	10211.0	22194.0	24203.0	
3407101001 Espinosa de Villagonzalo sección 01001	9850.0	10211.0	22194.0	24203.0	
34072 Frechilla	11249.0	11066.0	25713.0	25452.0	
3407201 Frechilla distrito 01	11249.0	11066.0	25713.0	25452.0	
3407201001 Frechilla sección 01001	11249.0	11066.0	25713.0	25452.0	
34073 Fresno del Río	12045.0	11730.0	26932.0	25174.0	
3407301 Fresno del Río distrito 01	12045.0	11730.0	26932.0	25174.0	
3407301001 Fresno del Río sección 01001	12045.0	11730.0	26932.0	25174.0	
34074 Frómista	11561.0	11047.0	27353.0	26403.0	
3407401 Frómista distrito 01	11561.0	11047.0	27353.0	26403.0	
3407401001 Frómista sección 01001	11561.0	11047.0	27353.0	26403.0	
34076 Fuentes de Nava	10034.0	9561.0	24600.0	23062.0	
3407601 Fuentes de Nava distrito 01	10034.0	9561.0	24600.0	23062.0	
3407601001 Fuentes de Nava sección 01001	10034.0	9561.0	24600.0	23062.0	
34077 Fuentes de Valdepero	12628.0	11417.0	28488.0	26204.0	
3407701 Fuentes de Valdepero distrito 01	12628.0	11417.0	28488.0	26204.0	
3407701001 Fuentes de Valdepero sección 01001	12628.0	11417.0	28488.0	26204.0	
34079 Grijota	12183.0	11807.0	31674.0	30976.0	
3407901 Grijota distrito 01	12183.0	11807.0	31674.0	30976.0	
3407901001 Grijota sección 01001	12183.0	11807.0	31674.0	30976.0	
34080 Guardo	11297.0	10824.0	26079.0	25282.0	
3408001 Guardo distrito 01	11203.0	10656.0	25504.0	24619.0	
3408001001 Guardo sección 01001	12365.0	11183.0	28361.0	26155.0	
3408001002 Guardo sección 01002	11183.0	11273.0	24578.0	24833.0	
3408001003 Guardo sección 01003	10368.0	9932.0	23939.0	23342.0	
3408002 Guardo distrito 02	11364.0	10943.0	26496.0	25759.0	
3408002001 Guardo sección 02001	12001.0	11596.0	28217.0	27412.0	
3408002002 Guardo sección 02002	11815.0	11504.0	24457.0	24209.0	
3408002003 Guardo sección 02003	10484.0	9971.0	26830.0	25733.0	
34081 Guaza de Campos	.	.	.	.	
3408101 Guaza de Campos distrito 01	.	.	.	.	
3408101001 Guaza de Campos sección 01001	.	.	.	.	
34082 Hérmedes de Cerrato	.	.	.	.	
3408201 Hérmedes de Cerrato distrito 01	.	.	.	.	
3408201001 Hérmedes de Cerrato sección 01001	.	.	.	.	
34083 Herrera de Pisuerga	10007.0	9573.0	22252.0	21724.0	
3408301 Herrera de Pisuerga distrito 01	10007.0	9573.0	22252.0	21724.0	
3408301001 Herrera de Pisuerga sección 01001	9756.0	9433.0	22062.0	21541.0	
3408301002 Herrera de Pisuerga sección 01002	10275.0	9722.0	22447.0	21918.0	
34084 Herrera de Valdecañas	11907.0	11808.0	28695.0	28068.0	
3408401 Herrera de Valdecañas distrito 01	11907.0	11808.0	28695.0	28068.0	
3408401001 Herrera de Valdecañas sección 01001	11907.0	11808.0	28695.0	28068.0	
34086 Hontoria de Cerrato	14689.0	14422.0	36543.0	37638.0	
3408601 Hontoria de Cerrato distrito 01	14689.0	14422.0	36543.0	37638.0	
3408601001 Hontoria de Cerrato sección 01001	14689.0	14422.0	36543.0	37638.0	
34087 Hornillos de Cerrato	11471.0	11662.0	28677.0	26944.0	
3408701 Hornillos de Cerrato distrito 01	11471.0	11662.0	28677.0	26944.0	
3408701001 Hornillos de Cerrato sección 01001	11471.0	11662.0	28677.0	26944.0	
34088 Husillos	11625.0	11550.0	27126.0	26334.0	
3408801 Husillos distrito 01	11625.0	11550.0	27126.0	26334.0	
3408801001 Husillos sección 01001	11625.0	11550.0	27126.0	26334.0	
34089 Itero de la Vega	11483.0	11150.0	27066.0	27471.0	
3408901 Itero de la Vega distrito 01	11483.0	11150.0	27066.0	27471.0	
3408901001 Itero de la Vega sección 01001	11483.0	11150.0	27066.0	27471.0	
34091 Lagartos	8707.0	8862.0	19881.0	20383.0	
3409101 Lagartos distrito 01	8707.0	8862.0	19881.0	20383.0	
