Atlas de Distribución de Renta de los Hogares
Córdoba
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
1402105015 Córdoba sección 05015	8144.0	7683.0	21763.0	20631.0	
1402105016 Córdoba sección 05016	6776.0	6726.0	19503.0	19202.0	
1402105017 Córdoba sección 05017	7625.0	7387.0	19430.0	19112.0	
1402105018 Córdoba sección 05018	7982.0	7746.0	22270.0	21964.0	
1402105019 Córdoba sección 05019	7173.0	7178.0	19067.0	18979.0	
1402105020 Córdoba sección 05020	8085.0	8179.0	18996.0	19245.0	
1402105021 Córdoba sección 05021	7415.0	7069.0	21625.0	21035.0	
1402105022 Córdoba sección 05022	7165.0	6794.0	18088.0	17294.0	
1402105024 Córdoba sección 05024	7574.0	7446.0	20526.0	20350.0	
1402105025 Córdoba sección 05025	8063.0	7757.0	22576.0	21836.0	
1402105026 Córdoba sección 05026	8061.0	8208.0	23971.0	24230.0	
1402105027 Córdoba sección 05027	9133.0	8697.0	24096.0	22709.0	
1402105028 Córdoba sección 05028	8379.0	8607.0	22718.0	23344.0	
1402105029 Córdoba sección 05029	7708.0	7448.0	23503.0	22636.0	
1402105030 Córdoba sección 05030	8866.0	8297.0	27055.0	25931.0	
1402105031 Córdoba sección 05031	10066.0	9945.0	29617.0	29606.0	
1402105032 Córdoba sección 05032	8303.0	8066.0	25456.0	24614.0	
1402106 Córdoba distrito 06	11333.0	11054.0	31906.0	31061.0	
1402106001 Córdoba sección 06001	17576.0	16909.0	45347.0	44345.0	
1402106002 Córdoba sección 06002	16897.0	16341.0	43083.0	41066.0	
1402106003 Córdoba sección 06003	18013.0	16595.0	44265.0	41250.0	
1402106004 Córdoba sección 06004	18513.0	17835.0	46121.0	44832.0	
1402106005 Córdoba sección 06005	15227.0	15275.0	39248.0	39350.0	
1402106006 Córdoba sección 06006	8638.0	8574.0	20406.0	20135.0	
1402106007 Córdoba sección 06007	7690.0	7678.0	22148.0	22447.0	
1402106008 Córdoba sección 06008	9775.0	10289.0	24485.0	25265.0	
1402106009 Córdoba sección 06009	8877.0	8925.0	22055.0	21877.0	
1402106010 Córdoba sección 06010	12379.0	11911.0	29683.0	28508.0	
1402106011 Córdoba sección 06011	10326.0	10403.0	25867.0	26028.0	
1402106012 Córdoba sección 06012	6282.0	6027.0	17358.0	20116.0	
1402106013 Córdoba sección 06013	5403.0	5287.0	15312.0	15086.0	
1402106014 Córdoba sección 06014	3630.0	4164.0	12875.0	12029.0	
1402106015 Córdoba sección 06015	18613.0	17823.0	47880.0	47231.0	
1402106016 Córdoba sección 06016	17373.0	17269.0	43703.0	43043.0	
1402106017 Córdoba sección 06017	10466.0	10224.0	27940.0	27323.0	
1402106018 Córdoba sección 06018	12710.0	12167.0	35291.0	34248.0	
1402106019 Córdoba sección 06019	8868.0	8778.0	21646.0	21213.0	
1402106020 Córdoba sección 06020	7742.0	7544.0	18911.0	18557.0	
1402106021 Córdoba sección 06021	8135.0	8136.0	20317.0	20007.0	
1402106022 Córdoba sección 06022	7596.0	7635.0	18158.0	18134.0	
1402106023 Córdoba sección 06023	19121.0	18303.0	65487.0	64950.0	
1402106024 Córdoba sección 06024	11949.0	11348.0	40601.0	38008.0	
1402106025 Córdoba sección 06025	11368.0	11299.0	31659.0	30924.0	
1402106026 Córdoba sección 06026	3949.0	3888.0	11892.0	12014.0	
1402106027 Córdoba sección 06027	15402.0	15143.0	38040.0	36691.0	
1402106028 Córdoba sección 06028	14200.0	13957.0	38339.0	36812.0	
1402106029 Córdoba sección 06029	7367.0	7289.0	21913.0	21414.0	
1402106030 Córdoba sección 06030	10218.0	10006.0	27118.0	26343.0	
1402106031 Córdoba sección 06031	18073.0	17606.0	57540.0	56564.0	
1402106032 Córdoba sección 06032	14124.0	13934.0	33057.0	32278.0	
1402106033 Córdoba sección 06033	5110.0	4952.0	15916.0	15754.0	
1402106034 Córdoba sección 06034	7403.0	7382.0	22276.0	22227.0	
1402106035 Córdoba sección 06035	4355.0	4337.0	14068.0	14077.0	
1402106036 Córdoba sección 06036	20619.0	19377.0	80820.0	77900.0	
1402106037 Córdoba sección 06037	2897.0	2729.0	10001.0	9855.0	
1402106038 Córdoba sección 06038	11503.0	11039.0	32492.0	30160.0	
1402106039 Córdoba sección 06039	10894.0	10715.0	33175.0	32090.0	
1402106040 Córdoba sección 06040	13924.0	13955.0	44328.0	44168.0	
1402106041 Córdoba sección 06041	3785.0	3614.0	13176.0	12791.0	
1402106042 Córdoba sección 06042	19011.0	17935.0	78359.0	76236.0	
1402106043 Córdoba sección 06043	10432.0	10405.0	31431.0	30676.0	
1402106044 Córdoba sección 06044	13088.0	12522.0	39443.0	37796.0	
1402106045 Córdoba sección 06045	7736.0	7588.0	23526.0	22838.0	
1402106046 Córdoba sección 06046	10173.0	9849.0	30140.0	29113.0	
1402106047 Córdoba sección 06047	10190.0	9891.0	24997.0	24037.0	
1402106048 Córdoba sección 06048	11973.0	11848.0	35067.0	34198.0	
1402106049 Córdoba sección 06049	12813.0	12648.0	36811.0	35696.0	
1402106050 Córdoba sección 06050	15824.0	15766.0	48891.0	48482.0	
1402107 Córdoba distrito 07	14916.0	14752.0	36962.0	36537.0	
1402107001 Córdoba sección 07001	14412.0	14432.0	34429.0	34468.0	
1402107002 Córdoba sección 07002	13341.0	13412.0	33676.0	34458.0	
1402107003 Córdoba sección 07003	14782.0	14289.0	37517.0	35104.0	
1402107004 Córdoba sección 07004	16685.0	16757.0	39209.0	40102.0	
1402107005 Córdoba sección 07005	15230.0	14899.0	38996.0	38384.0	
1402108 Córdoba distrito 08	11151.0	10809.0	28256.0	27682.0	
1402108001 Córdoba sección 08001	10294.0	10217.0	25398.0	25755.0	
1402108002 Córdoba sección 08002	13109.0	12621.0	34571.0	33867.0	
1402108003 Córdoba sección 08003	10934.0	10494.0	27346.0	26355.0	
1402108004 Córdoba sección 08004	10564.0	10191.0	26957.0	26089.0	
1402109 Córdoba distrito 09	7876.0	7714.0	20810.0	20431.0	
1402109001 Córdoba sección 09001	11763.0	11403.0	28425.0	27145.0	
1402109002 Córdoba sección 09002	6863.0	6653.0	16909.0	16284.0	
1402109003 Córdoba sección 09003	4671.0	4662.0	13824.0	13775.0	
1402109004 Córdoba sección 09004	4572.0	4591.0	15141.0	15338.0	
1402109005 Córdoba sección 09005	17305.0	16985.0	45535.0	44520.0	
1402109006 Córdoba sección 09006	15251.0	15214.0	37967.0	37870.0	
1402109007 Córdoba sección 09007	13359.0	12552.0	32910.0	31764.0	
1402109008 Córdoba sección 09008	9004.0	8750.0	22304.0	21569.0	
1402109009 Córdoba sección 09009	9117.0	8808.0	24029.0	23831.0	
1402109010 Córdoba sección 09010	6262.0	6278.0	18306.0	18212.0	
1402109011 Córdoba sección 09011	7666.0	7384.0	22004.0	21268.0	
1402109012 Córdoba sección 09012	3575.0	3418.0	10001.0	9591.0	
1402109013 Córdoba sección 09013	9763.0	9422.0	26468.0	25920.0	
1402109014 Córdoba sección 09014	5044.0	5084.0	13952.0	13954.0	
1402109015 Córdoba sección 09015	9159.0	8851.0	24114.0	23225.0	
1402109016 Córdoba sección 09016	9005.0	8633.0	23790.0	22835.0	
1402109017 Córdoba sección 09017	7732.0	7706.0	20273.0	19966.0	
1402109018 Córdoba sección 09018	6278.0	6274.0	15746.0	15944.0	
