Atlas de Distribución de Renta de los Hogares
Tarragona
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
4303601 Cabra del Camp distrito 01	10184.0	10120.0	25901.0	25590.0	
4303601001 Cabra del Camp sección 01001	10184.0	10120.0	25901.0	25590.0	
43037 Calafell	10774.0	10588.0	26410.0	25719.0	
4303701 Calafell distrito 01	10606.0	10348.0	28673.0	27904.0	
4303701001 Calafell sección 01001	10498.0	10067.0	29710.0	28275.0	
4303701002 Calafell sección 01002	9687.0	9702.0	25976.0	25807.0	
4303701003 Calafell sección 01003	12165.0	11757.0	31151.0	30459.0	
4303702 Calafell distrito 02	12269.0	12089.0	28364.0	27631.0	
4303702001 Calafell sección 02001	10869.0	10798.0	25993.0	25384.0	
4303702002 Calafell sección 02002	14364.0	14114.0	32894.0	31985.0	
4303702003 Calafell sección 02003	11351.0	10999.0	24900.0	24159.0	
4303703 Calafell distrito 03	10179.0	10002.0	23947.0	23282.0	
4303703001 Calafell sección 03001	10258.0	10503.0	26772.0	26456.0	
4303703002 Calafell sección 03002	11449.0	10653.0	28598.0	26570.0	
4303703003 Calafell sección 03003	9740.0	9739.0	22905.0	22911.0	
4303703004 Calafell sección 03004	9454.0	9280.0	19698.0	19200.0	
4303704 Calafell distrito 04	9923.0	9953.0	26446.0	26044.0	
4303704001 Calafell sección 04001	9923.0	9953.0	26446.0	26044.0	
43903 Camarles	8467.0	8232.0	23489.0	22381.0	
4390301 Camarles distrito 01	8467.0	8232.0	23489.0	22381.0	
4390301001 Camarles sección 01001	8208.0	8523.0	23057.0	23216.0	
4390301002 Camarles sección 01002	9163.0	7491.0	24595.0	20265.0	
43038 Cambrils	12002.0	11503.0	29625.0	28876.0	
4303801 Cambrils distrito 01	9939.0	9492.0	25550.0	24909.0	
4303801001 Cambrils sección 01001	9825.0	9272.0	23499.0	22687.0	
4303801002 Cambrils sección 01002	10009.0	9594.0	24232.0	23789.0	
4303801003 Cambrils sección 01003	9775.0	9325.0	23646.0	23476.0	
4303801004 Cambrils sección 01004	10064.0	9701.0	26712.0	25981.0	
4303801005 Cambrils sección 01005	11765.0	11342.0	32489.0	31575.0	
4303801006 Cambrils sección 01006	8459.0	8048.0	26336.0	25109.0	
4303802 Cambrils distrito 02	13350.0	12818.0	32117.0	31288.0	
4303802001 Cambrils sección 02001	12062.0	11564.0	26363.0	25942.0	
4303802002 Cambrils sección 02002	9257.0	8453.0	22394.0	21485.0	
4303802003 Cambrils sección 02003	14912.0	14196.0	34639.0	33970.0	
4303802004 Cambrils sección 02004	11166.0	10412.0	25439.0	24382.0	
4303802005 Cambrils sección 02005	14884.0	14597.0	33093.0	32179.0	
4303802006 Cambrils sección 02006	14469.0	13869.0	33718.0	32682.0	
4303802007 Cambrils sección 02007	15537.0	14645.0	42777.0	40118.0	
4303802008 Cambrils sección 02008	9501.0	9451.0	22623.0	23184.0	
4303802009 Cambrils sección 02009	14706.0	14487.0	40268.0	40293.0	
4303802010 Cambrils sección 02010	12355.0	12389.0	28925.0	28288.0	
43907 Canonja, La	10982.0	10521.0	30201.0	29017.0	
4390701 Canonja, La distrito 01	10982.0	10521.0	30201.0	29017.0	
4390701001 Canonja, La sección 01001	11870.0	11505.0	33429.0	32391.0	
4390701002 Canonja, La sección 01002	10186.0	9624.0	28620.0	27332.0	
4390701003 Canonja, La sección 01003	11561.0	11295.0	30570.0	29864.0	
4390701004 Canonja, La sección 01004	10448.0	9845.0	28396.0	26759.0	
43039 Capafonts	12587.0	12306.0	22302.0	22944.0	
4303901 Capafonts distrito 01	12587.0	12306.0	22302.0	22944.0	
4303901001 Capafonts sección 01001	12587.0	12306.0	22302.0	22944.0	
43040 Capçanes	12496.0	12436.0	31202.0	29939.0	
4304001 Capçanes distrito 01	12496.0	12436.0	31202.0	29939.0	
4304001001 Capçanes sección 01001	12496.0	12436.0	31202.0	29939.0	
43041 Caseres	8458.0	8511.0	20353.0	21108.0	
4304101 Caseres distrito 01	8458.0	8511.0	20353.0	21108.0	
4304101001 Caseres sección 01001	8458.0	8511.0	20353.0	21108.0	
43042 Castellvell del Camp	14766.0	14017.0	46398.0	43920.0	
4304201 Castellvell del Camp distrito 01	14766.0	14017.0	46398.0	43920.0	
4304201001 Castellvell del Camp sección 01001	11958.0	11943.0	35838.0	35237.0	
4304201002 Castellvell del Camp sección 01002	16303.0	15163.0	52624.0	49191.0	
43043 Catllar, El	13221.0	12834.0	36368.0	35329.0	
4304301 Catllar, El distrito 01	13221.0	12834.0	36368.0	35329.0	
4304301001 Catllar, El sección 01001	12803.0	11526.0	34923.0	31302.0	
4304301002 Catllar, El sección 01002	13822.0	14358.0	38486.0	40166.0	
43045 Colldejou	11093.0	10868.0	26192.0	26176.0	
4304501 Colldejou distrito 01	11093.0	10868.0	26192.0	26176.0	
4304501001 Colldejou sección 01001	11093.0	10868.0	26192.0	26176.0	
43046 Conesa	15041.0	14084.0	31852.0	29449.0	
4304601 Conesa distrito 01	15041.0	14084.0	31852.0	29449.0	
4304601001 Conesa sección 01001	15041.0	14084.0	31852.0	29449.0	
43047 Constantí	9221.0	9074.0	26103.0	25362.0	
4304701 Constantí distrito 01	8256.0	8049.0	23834.0	23074.0	
4304701001 Constantí sección 01001	10448.0	10172.0	28022.0	26700.0	
4304701002 Constantí sección 01002	5519.0	5524.0	17613.0	17787.0	
4304702 Constantí distrito 02	10527.0	10465.0	29037.0	28289.0	
4304702001 Constantí sección 02001	10527.0	10465.0	29037.0	28289.0	
43048 Corbera d'Ebre	9454.0	9098.0	27306.0	26073.0	
4304801 Corbera d'Ebre distrito 01	9454.0	9098.0	27306.0	26073.0	
4304801001 Corbera d'Ebre sección 01001	9454.0	9098.0	27306.0	26073.0	
43049 Cornudella de Montsant	10595.0	10503.0	23230.0	22800.0	
4304901 Cornudella de Montsant distrito 01	10595.0	10503.0	23230.0	22800.0	
4304901001 Cornudella de Montsant sección 01001	10595.0	10503.0	23230.0	22800.0	
43050 Creixell	10715.0	10674.0	26737.0	26322.0	
4305001 Creixell distrito 01	10715.0	10674.0	26737.0	26322.0	
4305001001 Creixell sección 01001	11059.0	11219.0	27617.0	27267.0	
4305001002 Creixell sección 01002	10351.0	10113.0	25807.0	25320.0	
43051 Cunit	10723.0	10661.0	25888.0	25575.0	
4305101 Cunit distrito 01	10723.0	10661.0	25888.0	25575.0	
4305101001 Cunit sección 01001	10973.0	10673.0	29267.0	28361.0	
4305101002 Cunit sección 01002	10737.0	10820.0	28053.0	28082.0	
4305101003 Cunit sección 01003	9928.0	9985.0	21866.0	21759.0	
4305101004 Cunit sección 01004	10660.0	10645.0	23551.0	23193.0	
4305101005 Cunit sección 01005	11261.0	11109.0	27188.0	26837.0	
43901 Deltebre	8848.0	8809.0	24983.0	24721.0	
4390101 Deltebre distrito 01	8848.0	8809.0	24983.0	24721.0	
4390101001 Deltebre sección 01001	8785.0	8595.0	24673.0	24081.0	
4390101002 Deltebre sección 01002	8644.0	8651.0	24582.0	24143.0	
4390101003 Deltebre sección 01003	8898.0	8910.0	25577.0	25288.0	
4390101004 Deltebre sección 01004	8519.0	8682.0	23208.0	23410.0	
4390101005 Deltebre sección 01005	8923.0	8950.0	25040.0	25167.0	
4390101006 Deltebre sección 01006	9352.0	9130.0	27029.0	26583.0	
43053 Duesaigües	11751.0	11704.0	27005.0	26225.0	
4305301 Duesaigües distrito 01	11751.0	11704.0	27005.0	26225.0	
4305301001 Duesaigües sección 01001	11751.0	11704.0	27005.0	26225.0	
