Atlas de Distribución de Renta de los Hogares
Zaragoza
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
5004501002 Belchite sección 01002	12610.0	11433.0	30298.0	27324.0	
50046 Belmonte de Gracián	9449.0	9394.0	21495.0	21442.0	
5004601 Belmonte de Gracián distrito 01	9449.0	9394.0	21495.0	21442.0	
5004601001 Belmonte de Gracián sección 01001	9449.0	9394.0	21495.0	21442.0	
50047 Berdejo	.	.	.	.	
5004701 Berdejo distrito 01	.	.	.	.	
5004701001 Berdejo sección 01001	.	.	.	.	
50048 Berrueco	.	.	.	.	
5004801 Berrueco distrito 01	.	.	.	.	
5004801001 Berrueco sección 01001	.	.	.	.	
50901 Biel	17697.0	16613.0	27274.0	26506.0	
5090101 Biel distrito 01	17697.0	16613.0	27274.0	26506.0	
5090101001 Biel sección 01001	17697.0	16613.0	27274.0	26506.0	
50050 Bijuesca	15070.0	14995.0	35046.0	34080.0	
5005001 Bijuesca distrito 01	15070.0	14995.0	35046.0	34080.0	
5005001001 Bijuesca sección 01001	15070.0	14995.0	35046.0	34080.0	
50051 Biota	10044.0	9675.0	23226.0	22329.0	
5005101 Biota distrito 01	10044.0	9675.0	23226.0	22329.0	
5005101001 Biota sección 01001	10044.0	9675.0	23226.0	22329.0	
50052 Bisimbre	.	11725.0	.	28476.0	
5005201 Bisimbre distrito 01	.	11725.0	.	28476.0	
5005201001 Bisimbre sección 01001	.	11725.0	.	28476.0	
50053 Boquiñeni	10945.0	10437.0	27232.0	25803.0	
5005301 Boquiñeni distrito 01	10945.0	10437.0	27232.0	25803.0	
5005301001 Boquiñeni sección 01001	10945.0	10437.0	27232.0	25803.0	
50054 Bordalba	.	.	.	.	
5005401 Bordalba distrito 01	.	.	.	.	
5005401001 Bordalba sección 01001	.	.	.	.	
50055 Borja	10283.0	9950.0	26168.0	25255.0	
5005501 Borja distrito 01	10052.0	9710.0	26228.0	25122.0	
5005501001 Borja sección 01001	10052.0	9710.0	26228.0	25122.0	
5005502 Borja distrito 02	10552.0	10224.0	26101.0	25401.0	
5005502001 Borja sección 02001	10552.0	10224.0	26101.0	25401.0	
50056 Botorrita	11723.0	11769.0	28181.0	28423.0	
5005601 Botorrita distrito 01	11723.0	11769.0	28181.0	28423.0	
5005601001 Botorrita sección 01001	11723.0	11769.0	28181.0	28423.0	
50057 Brea de Aragón	9457.0	9375.0	23670.0	23669.0	
5005701 Brea de Aragón distrito 01	9457.0	9375.0	23670.0	23669.0	
5005701001 Brea de Aragón sección 01001	9457.0	9375.0	23670.0	23669.0	
50058 Bubierca	.	.	.	.	
5005801 Bubierca distrito 01	.	.	.	.	
5005801001 Bubierca sección 01001	.	.	.	.	
50059 Bujaraloz	10654.0	10666.0	31370.0	31049.0	
5005901 Bujaraloz distrito 01	10654.0	10666.0	31370.0	31049.0	
5005901001 Bujaraloz sección 01001	10654.0	10666.0	31370.0	31049.0	
