Atlas de Distribución de Renta de los Hogares
Ciudad Real
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
1301901002 Argamasilla de Alba sección 01002	7986.0	7557.0	21040.0	19888.0	
1301902 Argamasilla de Alba distrito 02	7428.0	7003.0	19676.0	18743.0	
1301902001 Argamasilla de Alba sección 02001	7401.0	7201.0	19331.0	18926.0	
1301902002 Argamasilla de Alba sección 02002	7444.0	6889.0	19880.0	18636.0	
1301903 Argamasilla de Alba distrito 03	7492.0	6964.0	19200.0	18495.0	
1301903001 Argamasilla de Alba sección 03001	7492.0	6964.0	19200.0	18495.0	
13020 Argamasilla de Calatrava	9965.0	9415.0	24703.0	23519.0	
1302001 Argamasilla de Calatrava distrito 01	9977.0	9456.0	24855.0	23916.0	
1302001001 Argamasilla de Calatrava sección 01001	9444.0	9040.0	23152.0	22136.0	
1302001002 Argamasilla de Calatrava sección 01002	10374.0	9754.0	26157.0	25263.0	
1302002 Argamasilla de Calatrava distrito 02	9953.0	9372.0	24552.0	23119.0	
1302002001 Argamasilla de Calatrava sección 02001	10445.0	9702.0	26627.0	24634.0	
1302002002 Argamasilla de Calatrava sección 02002	9242.0	8907.0	21782.0	21124.0	
13021 Arroba de los Montes	8747.0	7967.0	19434.0	18238.0	
1302101 Arroba de los Montes distrito 01	8747.0	7967.0	19434.0	18238.0	
1302101001 Arroba de los Montes sección 01001	8747.0	7967.0	19434.0	18238.0	
13022 Ballesteros de Calatrava	7210.0	7485.0	16103.0	16974.0	
1302201 Ballesteros de Calatrava distrito 01	7210.0	7485.0	16103.0	16974.0	
1302201001 Ballesteros de Calatrava sección 01001	7210.0	7485.0	16103.0	16974.0	
13023 Bolaños de Calatrava	7317.0	7032.0	21743.0	20838.0	
1302301 Bolaños de Calatrava distrito 01	7317.0	7032.0	21743.0	20838.0	
1302301001 Bolaños de Calatrava sección 01001	9136.0	8706.0	25453.0	24383.0	
1302301002 Bolaños de Calatrava sección 01002	7909.0	7565.0	23242.0	22128.0	
1302301003 Bolaños de Calatrava sección 01003	6600.0	6295.0	20168.0	19313.0	
1302301004 Bolaños de Calatrava sección 01004	7256.0	7046.0	19593.0	19056.0	
1302301005 Bolaños de Calatrava sección 01005	7395.0	7016.0	21487.0	20146.0	
1302301006 Bolaños de Calatrava sección 01006	6657.0	6436.0	21673.0	20486.0	
1302301007 Bolaños de Calatrava sección 01007	6667.0	6499.0	20519.0	20053.0	
13024 Brazatortas	9068.0	8739.0	20024.0	19795.0	
1302401 Brazatortas distrito 01	9068.0	8739.0	20024.0	19795.0	
1302401001 Brazatortas sección 01001	9068.0	8739.0	20024.0	19795.0	
13025 Cabezarados	8266.0	7339.0	21060.0	18862.0	
1302501 Cabezarados distrito 01	8266.0	7339.0	21060.0	18862.0	
1302501001 Cabezarados sección 01001	8266.0	7339.0	21060.0	18862.0	
