Atlas de Distribución de Renta de los Hogares
Cádiz
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
1100601006 Arcos de la Frontera sección 01006	5620.0	5283.0	17024.0	16209.0	
1100602 Arcos de la Frontera distrito 02	7408.0	7266.0	20264.0	19963.0	
1100602001 Arcos de la Frontera sección 02001	7124.0	7289.0	18728.0	19118.0	
1100602002 Arcos de la Frontera sección 02002	7639.0	7395.0	20139.0	19839.0	
1100602003 Arcos de la Frontera sección 02003	7118.0	6976.0	17613.0	17085.0	
1100602004 Arcos de la Frontera sección 02004	6368.0	6280.0	15680.0	15813.0	
1100602005 Arcos de la Frontera sección 02005	7090.0	7005.0	20277.0	20017.0	
1100602006 Arcos de la Frontera sección 02006	6332.0	6203.0	16238.0	16071.0	
1100602007 Arcos de la Frontera sección 02007	8003.0	7557.0	20885.0	19964.0	
1100602008 Arcos de la Frontera sección 02008	7183.0	6962.0	20178.0	19608.0	
1100602009 Arcos de la Frontera sección 02009	8306.0	8306.0	26078.0	26036.0	
1100603 Arcos de la Frontera distrito 03	6909.0	6735.0	19027.0	18889.0	
1100603001 Arcos de la Frontera sección 03001	6758.0	6745.0	19134.0	19409.0	
1100603002 Arcos de la Frontera sección 03002	7037.0	6722.0	19203.0	18445.0	
1100603003 Arcos de la Frontera sección 03003	7010.0	6676.0	20854.0	21015.0	
1100603004 Arcos de la Frontera sección 03004	6976.0	6763.0	17719.0	17553.0	
1100604 Arcos de la Frontera distrito 04	7904.0	7932.0	22679.0	25043.0	
1100604001 Arcos de la Frontera sección 04001	9627.0	9390.0	28133.0	30553.0	
1100604002 Arcos de la Frontera sección 04002	6853.0	6294.0	18363.0	19692.0	
1100604003 Arcos de la Frontera sección 04003	6169.0	5832.0	16792.0	20529.0	
1100604004 Arcos de la Frontera sección 04004	8356.0	8281.0	25504.0	25098.0	
11007 Barbate	6894.0	6683.0	19130.0	18620.0	
1100701 Barbate distrito 01	7187.0	6981.0	20086.0	19669.0	
1100701001 Barbate sección 01001	8074.0	7756.0	22167.0	21683.0	
1100701003 Barbate sección 01003	7989.0	7868.0	20515.0	20480.0	
1100701004 Barbate sección 01004	6591.0	6497.0	18206.0	17863.0	
1100701005 Barbate sección 01005	6366.0	6120.0	19154.0	18518.0	
1100702 Barbate distrito 02	6340.0	6145.0	18329.0	17873.0	
1100702001 Barbate sección 02001	6762.0	6691.0	17967.0	17921.0	
1100702002 Barbate sección 02002	6798.0	6703.0	17998.0	17862.0	
1100702003 Barbate sección 02003	7560.0	7148.0	21721.0	20484.0	
1100702004 Barbate sección 02004	7127.0	6824.0	20231.0	19701.0	
1100702005 Barbate sección 02005	4638.0	4463.0	15144.0	14586.0	
1100702006 Barbate sección 02006	6312.0	6319.0	17631.0	17638.0	
1100702007 Barbate sección 02007	5797.0	5633.0	17205.0	16849.0	
1100702009 Barbate sección 02009	6101.0	5784.0	18045.0	17400.0	
1100703 Barbate distrito 03	7487.0	7193.0	19934.0	19284.0	
1100703001 Barbate sección 03001	7278.0	6756.0	19778.0	18537.0	
