Atlas de Distribución de Renta de los Hogares
Guadalajara
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
1907101004 Casar, El sección 01004	12344.0	11689.0	31664.0	30221.0	
1907101005 Casar, El sección 01005	9631.0	9787.0	32113.0	31598.0	
1907101006 Casar, El sección 01006	13162.0	13040.0	40254.0	38292.0	
19073 Casas de San Galindo	.	.	.	.	
1907301 Casas de San Galindo distrito 01	.	.	.	.	
1907301001 Casas de San Galindo sección 01001	.	.	.	.	
19074 Caspueñas	.	.	.	.	
1907401 Caspueñas distrito 01	.	.	.	.	
1907401001 Caspueñas sección 01001	.	.	.	.	
19075 Castejón de Henares	.	.	.	.	
1907501 Castejón de Henares distrito 01	.	.	.	.	
1907501001 Castejón de Henares sección 01001	.	.	.	.	
19076 Castellar de la Muela	.	.	.	.	
1907601 Castellar de la Muela distrito 01	.	.	.	.	
1907601001 Castellar de la Muela sección 01001	.	.	.	.	
19078 Castilforte	.	.	.	.	
1907801 Castilforte distrito 01	.	.	.	.	
1907801001 Castilforte sección 01001	.	.	.	.	
19079 Castilnuevo	.	.	.	.	
1907901 Castilnuevo distrito 01	.	.	.	.	
1907901001 Castilnuevo sección 01001	.	.	.	.	
19080 Cendejas de Enmedio	.	.	.	.	
1908001 Cendejas de Enmedio distrito 01	.	.	.	.	
1908001001 Cendejas de Enmedio sección 01001	.	.	.	.	
19081 Cendejas de la Torre	.	.	.	.	
1908101 Cendejas de la Torre distrito 01	.	.	.	.	
1908101001 Cendejas de la Torre sección 01001	.	.	.	.	
19082 Centenera	11017.0	.	20325.0	.	
1908201 Centenera distrito 01	11017.0	.	20325.0	.	
1908201001 Centenera sección 01001	11017.0	.	20325.0	.	
19103 Checa	10977.0	10383.0	21046.0	20407.0	
1910301 Checa distrito 01	10977.0	10383.0	21046.0	20407.0	
1910301001 Checa sección 01001	10977.0	10383.0	21046.0	20407.0	
19104 Chequilla	.	.	.	.	
1910401 Chequilla distrito 01	.	.	.	.	
1910401001 Chequilla sección 01001	.	.	.	.	
19106 Chillarón del Rey	.	10631.0	.	20875.0	
1910601 Chillarón del Rey distrito 01	.	10631.0	.	20875.0	
1910601001 Chillarón del Rey sección 01001	.	10631.0	.	20875.0	
19105 Chiloeches	11913.0	12104.0	29808.0	29887.0	
1910501 Chiloeches distrito 01	11913.0	12104.0	29808.0	29887.0	
1910501001 Chiloeches sección 01001	10555.0	10454.0	24489.0	23769.0	
1910501002 Chiloeches sección 01002	13191.0	13610.0	35635.0	36464.0	
19086 Cifuentes	12897.0	12167.0	28740.0	27455.0	
1908601 Cifuentes distrito 01	12897.0	12167.0	28740.0	27455.0	
1908601001 Cifuentes sección 01001	12897.0	12167.0	28740.0	27455.0	
19087 Cincovillas	.	.	.	.	
1908701 Cincovillas distrito 01	.	.	.	.	
1908701001 Cincovillas sección 01001	.	.	.	.	
19088 Ciruelas	.	.	.	.	
1908801 Ciruelas distrito 01	.	.	.	.	
1908801001 Ciruelas sección 01001	.	.	.	.	
19089 Ciruelos del Pinar	.	.	.	.	
1908901 Ciruelos del Pinar distrito 01	.	.	.	.	
1908901001 Ciruelos del Pinar sección 01001	.	.	.	.	
19090 Cobeta	11196.0	10379.0	20190.0	19084.0	
1909001 Cobeta distrito 01	11196.0	10379.0	20190.0	19084.0	
1909001001 Cobeta sección 01001	11196.0	10379.0	20190.0	19084.0	
19091 Cogollor	.	.	.	.	
1909101 Cogollor distrito 01	.	.	.	.	
1909101001 Cogollor sección 01001	.	.	.	.	
19092 Cogolludo	10842.0	10565.0	24287.0	24190.0	
1909201 Cogolludo distrito 01	10842.0	10565.0	24287.0	24190.0	
1909201001 Cogolludo sección 01001	10842.0	10565.0	24287.0	24190.0	
19095 Condemios de Abajo	.	.	.	.	
1909501 Condemios de Abajo distrito 01	.	.	.	.	
1909501001 Condemios de Abajo sección 01001	.	.	.	.	
19096 Condemios de Arriba	11219.0	10796.0	20756.0	20073.0	
1909601 Condemios de Arriba distrito 01	11219.0	10796.0	20756.0	20073.0	
1909601001 Condemios de Arriba sección 01001	11219.0	10796.0	20756.0	20073.0	
19097 Congostrina	.	.	.	.	
1909701 Congostrina distrito 01	.	.	.	.	
1909701001 Congostrina sección 01001	.	.	.	.	
19098 Copernal	.	.	.	.	
1909801 Copernal distrito 01	.	.	.	.	
1909801001 Copernal sección 01001	.	.	.	.	
19099 Corduente	9750.0	9533.0	18005.0	17543.0	
1909901 Corduente distrito 01	9750.0	9533.0	18005.0	17543.0	
1909901001 Corduente sección 01001	9750.0	9533.0	18005.0	17543.0	
19102 Cubillo de Uceda, El	8898.0	9444.0	21460.0	22667.0	
1910201 Cubillo de Uceda, El distrito 01	8898.0	9444.0	21460.0	22667.0	
1910201001 Cubillo de Uceda, El sección 01001	8898.0	9444.0	21460.0	22667.0	
19107 Driebes	9974.0	9383.0	21041.0	19501.0	
1910701 Driebes distrito 01	9974.0	9383.0	21041.0	19501.0	
1910701001 Driebes sección 01001	9974.0	9383.0	21041.0	19501.0	
19108 Durón	10768.0	11237.0	19278.0	20090.0	
1910801 Durón distrito 01	10768.0	11237.0	19278.0	20090.0	
1910801001 Durón sección 01001	10768.0	11237.0	19278.0	20090.0	
19109 Embid	.	.	.	.	
1910901 Embid distrito 01	.	.	.	.	
1910901001 Embid sección 01001	.	.	.	.	
19110 Escamilla	.	.	.	.	
1911001 Escamilla distrito 01	.	.	.	.	
1911001001 Escamilla sección 01001	.	.	.	.	
19111 Escariche	9814.0	8653.0	20338.0	17925.0	
1911101 Escariche distrito 01	9814.0	8653.0	20338.0	17925.0	
1911101001 Escariche sección 01001	9814.0	8653.0	20338.0	17925.0	
19112 Escopete	.	.	.	.	
1911201 Escopete distrito 01	.	.	.	.	
1911201001 Escopete sección 01001	.	.	.	.	
19113 Espinosa de Henares	8251.0	8800.0	20213.0	21368.0	
1911301 Espinosa de Henares distrito 01	8251.0	8800.0	20213.0	21368.0	
1911301001 Espinosa de Henares sección 01001	8251.0	8800.0	20213.0	21368.0	
19114 Esplegares	.	.	.	.	
1911401 Esplegares distrito 01	.	.	.	.	
1911401001 Esplegares sección 01001	.	.	.	.	
19115 Establés	.	.	.	.	
1911501 Establés distrito 01	.	.	.	.	
1911501001 Establés sección 01001	.	.	.	.	
19116 Estriégana	.	.	.	.	
1911601 Estriégana distrito 01	.	.	.	.	
1911601001 Estriégana sección 01001	.	.	.	.	
19117 Fontanar	10158.0	9950.0	27846.0	26624.0	
1911701 Fontanar distrito 01	10158.0	9950.0	27846.0	26624.0	
1911701001 Fontanar sección 01001	10158.0	9950.0	27846.0	26624.0	
19118 Fuembellida	.	.	.	.	
1911801 Fuembellida distrito 01	.	.	.	.	
1911801001 Fuembellida sección 01001	.	.	.	.	
19119 Fuencemillán	.	.	.	.	
1911901 Fuencemillán distrito 01	.	.	.	.	
1911901001 Fuencemillán sección 01001	.	.	.	.	
19120 Fuentelahiguera de Albatages	10455.0	10554.0	19680.0	19350.0	
1912001 Fuentelahiguera de Albatages distrito 01	10455.0	10554.0	19680.0	19350.0	
1912001001 Fuentelahiguera de Albatages sección 01001	10455.0	10554.0	19680.0	19350.0	
19121 Fuentelencina	9295.0	9207.0	21516.0	21177.0	
1912101 Fuentelencina distrito 01	9295.0	9207.0	21516.0	21177.0	
1912101001 Fuentelencina sección 01001	9295.0	9207.0	21516.0	21177.0	
19122 Fuentelsaz	.	10242.0	.	21529.0	
1912201 Fuentelsaz distrito 01	.	10242.0	.	21529.0	
1912201001 Fuentelsaz sección 01001	.	10242.0	.	21529.0	
19123 Fuentelviejo	.	.	.	.	
1912301 Fuentelviejo distrito 01	.	.	.	.	
1912301001 Fuentelviejo sección 01001	.	.	.	.	
