Atlas de Distribución de Renta de los Hogares
Albacete
Indicadores de renta media
Unidades:   Euros

	Renta media por persona 		Renta media por hogar		
0200903001 Almansa sección 03001	9687.0	9594.0	23319.0	23480.0	
0200903007 Almansa sección 03007	8988.0	8612.0	24815.0	24167.0	
0200903009 Almansa sección 03009	8454.0	8131.0	23284.0	22473.0	
0200903005 Almansa sección 03005	13011.0	12167.0	35427.0	33340.0	
0200904 Almansa distrito 04	9143.0	8572.0	22937.0	21743.0	
0200904002 Almansa sección 04002	8720.0	8538.0	22432.0	22454.0	
0200904003 Almansa sección 04003	8500.0	8238.0	21427.0	20986.0	
0200904001 Almansa sección 04001	8351.0	7809.0	20509.0	18985.0	
0200904004 Almansa sección 04004	10725.0	9448.0	26465.0	23648.0	
0200902 Almansa distrito 02	8971.0	8713.0	23383.0	22386.0	
0200902002 Almansa sección 02002	9432.0	9159.0	24814.0	24226.0	
0200902003 Almansa sección 02003	8585.0	8293.0	22395.0	21070.0	
0200902001 Almansa sección 02001	9432.0	9253.0	24340.0	23756.0	
02010 Alpera	7639.0	7540.0	19380.0	19254.0	
0201001 Alpera distrito 01	7722.0	7646.0	20251.0	20002.0	
0201001001 Alpera sección 01001	7722.0	7646.0	20251.0	20002.0	
0201002 Alpera distrito 02	7442.0	7293.0	17511.0	17642.0	
0201002001 Alpera sección 02001	7442.0	7293.0	17511.0	17642.0	
02011 Ayna	10209.0	10179.0	19968.0	20035.0	
0201101 Ayna distrito 01	10209.0	10179.0	19968.0	20035.0	
0201101001 Ayna sección 01001	10209.0	10179.0	19968.0	20035.0	
02012 Balazote	8627.0	8033.0	21775.0	19963.0	
0201201 Balazote distrito 01	8627.0	8033.0	21775.0	19963.0	
0201201001 Balazote sección 01001	8749.0	8276.0	22318.0	20769.0	
0201201002 Balazote sección 01002	8501.0	7787.0	21225.0	19161.0	
02014 Ballestero, El	8469.0	8743.0	18079.0	18679.0	
0201401 Ballestero, El distrito 01	8469.0	8743.0	18079.0	18679.0	
0201401001 Ballestero, El sección 01001	8469.0	8743.0	18079.0	18679.0	
02013 Balsa de Ves	9809.0	9373.0	17894.0	17589.0	
0201301 Balsa de Ves distrito 01	9809.0	9373.0	17894.0	17589.0	
0201301001 Balsa de Ves sección 01001	9809.0	9373.0	17894.0	17589.0	
02015 Barrax	7902.0	7439.0	21262.0	20297.0	
0201501 Barrax distrito 01	7902.0	7439.0	21262.0	20297.0	
0201501001 Barrax sección 01001	7902.0	7439.0	21262.0	20297.0	
02016 Bienservida	8284.0	8017.0	18072.0	17910.0	
0201601 Bienservida distrito 01	8284.0	8017.0	18072.0	17910.0	
0201601001 Bienservida sección 01001	8284.0	8017.0	18072.0	17910.0	
02017 Bogarra	7698.0	7424.0	15818.0	15352.0	
0201701 Bogarra distrito 01	7698.0	7424.0	15818.0	15352.0	
0201701001 Bogarra sección 01001	7698.0	7424.0	15818.0	15352.0	
02018 Bonete	8442.0	8389.0	22594.0	22493.0	
0201801 Bonete distrito 01	8442.0	8389.0	22594.0	22493.0	
0201801001 Bonete sección 01001	8442.0	8389.0	22594.0	22493.0	
02019 Bonillo, El	8208.0	7917.0	20748.0	20279.0	
0201901 Bonillo, El distrito 01	8208.0	7917.0	20748.0	20279.0	
0201901002 Bonillo, El sección 01002	8364.0	8054.0	22494.0	21843.0	
0201901001 Bonillo, El sección 01001	8225.0	8112.0	19324.0	19250.0	
0201901003 Bonillo, El sección 01003	7955.0	7580.0	19390.0	18920.0	
02020 Carcelén	8431.0	8408.0	18837.0	18212.0	
0202001 Carcelén distrito 01	8431.0	8408.0	18837.0	18212.0	
0202001001 Carcelén sección 01001	8431.0	8408.0	18837.0	18212.0	
02021 Casas de Juan Núñez	8257.0	7998.0	18896.0	18389.0	
0202101 Casas de Juan Núñez distrito 01	8257.0	7998.0	18896.0	18389.0	
0202101001 Casas de Juan Núñez sección 01001	8257.0	7998.0	18896.0	18389.0	
02022 Casas de Lázaro	10236.0	9692.0	21751.0	21563.0	
0202201 Casas de Lázaro distrito 01	10236.0	9692.0	21751.0	21563.0	
0202201001 Casas de Lázaro sección 01001	10236.0	9692.0	21751.0	21563.0	
02023 Casas de Ves	8690.0	8540.0	18009.0	17822.0	
0202301 Casas de Ves distrito 01	8690.0	8540.0	18009.0	17822.0	
0202301001 Casas de Ves sección 01001	8690.0	8540.0	18009.0	17822.0	
02024 Casas-Ibáñez	8425.0	8271.0	21919.0	21566.0	
0202401 Casas-Ibáñez distrito 01	8446.0	8295.0	22053.0	21709.0	
0202401001 Casas-Ibáñez sección 01001	8623.0	8395.0	21827.0	21396.0	
0202401002 Casas-Ibáñez sección 01002	8258.0	8188.0	22310.0	22063.0	
0202402 Casas-Ibáñez distrito 02	8316.0	8148.0	21267.0	20879.0	
0202402001 Casas-Ibáñez sección 02001	8316.0	8148.0	21267.0	20879.0	
02025 Caudete	8285.0	7924.0	21528.0	20539.0	
0202501 Caudete distrito 01	8285.0	7924.0	21528.0	20539.0	
0202501001 Caudete sección 01001	8966.0	8694.0	23901.0	23055.0	
0202501002 Caudete sección 01002	7453.0	7282.0	19964.0	19209.0	
0202501003 Caudete sección 01003	8385.0	8064.0	20854.0	19752.0	
0202501007 Caudete sección 01007	8568.0	8243.0	23042.0	21923.0	
0202501005 Caudete sección 01005	6484.0	6263.0	17488.0	16775.0	
0202501006 Caudete sección 01006	8558.0	7997.0	21215.0	20351.0	
0202501004 Caudete sección 01004	8595.0	7773.0	20112.0	18511.0	
02026 Cenizate	6471.0	6400.0	18701.0	18166.0	
0202601 Cenizate distrito 01	6471.0	6400.0	18701.0	18166.0	
0202601001 Cenizate sección 01001	6471.0	6400.0	18701.0	18166.0	
02029 Chinchilla de Monte-Aragón	9461.0	9006.0	24023.0	23170.0	
0202902 Chinchilla de Monte-Aragón distrito 02	9790.0	9096.0	24209.0	22893.0	
0202902001 Chinchilla de Monte-Aragón sección 02001	9790.0	9096.0	24209.0	22893.0	
0202901 Chinchilla de Monte-Aragón distrito 01	9199.0	8932.0	23868.0	23406.0	
0202901001 Chinchilla de Monte-Aragón sección 01001	9199.0	8932.0	23868.0	23406.0	
02027 Corral-Rubio	10028.0	9645.0	24600.0	23546.0	
0202701 Corral-Rubio distrito 01	10028.0	9645.0	24600.0	23546.0	
0202701001 Corral-Rubio sección 01001	10028.0	9645.0	24600.0	23546.0	
02028 Cotillas	8231.0	8023.0	16588.0	15606.0	
0202801 Cotillas distrito 01	8231.0	8023.0	16588.0	15606.0	
0202801001 Cotillas sección 01001	8231.0	8023.0	16588.0	15606.0	
02030 Elche de la Sierra	8120.0	7915.0	20219.0	19862.0	
0203002 Elche de la Sierra distrito 02	8358.0	8152.0	20920.0	20544.0	
0203002001 Elche de la Sierra sección 02001	8358.0	8152.0	20920.0	20544.0	
0203001 Elche de la Sierra distrito 01	7762.0	7559.0	19182.0	18854.0	
0203001001 Elche de la Sierra sección 01001	7762.0	7559.0	19182.0	18854.0	
02031 Férez	8049.0	7529.0	19074.0	18287.0	
0203101 Férez distrito 01	8049.0	7529.0	19074.0	18287.0	
0203101001 Férez sección 01001	8049.0	7529.0	19074.0	18287.0	
02032 Fuensanta	8968.0	8558.0	18167.0	17226.0	
0203201 Fuensanta distrito 01	8968.0	8558.0	18167.0	17226.0	
0203201001 Fuensanta sección 01001	8968.0	8558.0	18167.0	17226.0	
02033 Fuente-Álamo	7423.0	6937.0	18595.0	17693.0	
0203301 Fuente-Álamo distrito 01	7423.0	6937.0	18595.0	17693.0	
0203301001 Fuente-Álamo sección 01001	7460.0	6910.0	19331.0	18533.0	
0203301002 Fuente-Álamo sección 01002	7395.0	6957.0	18070.0	17102.0	
02034 Fuentealbilla	7793.0	7686.0	20560.0	20177.0	
0203401 Fuentealbilla distrito 01	7793.0	7686.0	20560.0	20177.0	
0203401001 Fuentealbilla sección 01001	7793.0	7686.0	20560.0	20177.0	
02035 Gineta, La	8894.0	8834.0	22806.0	22693.0	
0203501 Gineta, La distrito 01	8894.0	8834.0	22806.0	22693.0	
0203501001 Gineta, La sección 01001	8589.0	8237.0	22516.0	21885.0	
0203501002 Gineta, La sección 01002	9132.0	9309.0	23023.0	23298.0	
02036 Golosalvo	8139.0	7912.0	17217.0	17116.0	
0203601 Golosalvo distrito 01	8139.0	7912.0	17217.0	17116.0	
0203601001 Golosalvo sección 01001	8139.0	7912.0	17217.0	17116.0	
02037 Hellín	7901.0	7629.0	21389.0	21003.0	
0203706 Hellín distrito 06	7679.0	7061.0	18533.0	17296.0	
0203706001 Hellín sección 06001	7679.0	7061.0	18533.0	17296.0	
0203704 Hellín distrito 04	5879.0	5556.0	17187.0	16185.0	
0203704001 Hellín sección 04001	4813.0	4726.0	14526.0	14153.0	
0203704002 Hellín sección 04002	7805.0	7053.0	21596.0	19581.0	
0203705 Hellín distrito 05	7551.0	7153.0	19727.0	19153.0	
0203705003 Hellín sección 05003	8044.0	7696.0	21317.0	21165.0	
0203705001 Hellín sección 05001	7371.0	6949.0	19156.0	18423.0	
0203701 Hellín distrito 01	6738.0	6437.0	18844.0	18037.0	
0203701004 Hellín sección 01004	8223.0	7768.0	22184.0	21718.0	
0203701002 Hellín sección 01002	6666.0	6489.0	17812.0	17059.0	
0203701003 Hellín sección 01003	5687.0	5432.0	18288.0	17192.0	
0203701001 Hellín sección 01001	6310.0	5957.0	16480.0	15578.0	
0203702 Hellín distrito 02	9002.0	8857.0	23289.0	23558.0	
0203702001 Hellín sección 02001	8359.0	7736.0	20357.0	19115.0	
0203702002 Hellín sección 02002	7027.0	6807.0	18779.0	18312.0	
0203702003 Hellín sección 02003	10214.0	10252.0	26365.0	27522.0	
0203702004 Hellín sección 02004	10123.0	10176.0	26198.0	27599.0	
0203703 Hellín distrito 03	8528.0	8295.0	23253.0	23117.0	
0203703005 Hellín sección 03005	7970.0	7698.0	21348.0	21485.0	
0203703006 Hellín sección 03006	8390.0	8177.0	22604.0	22169.0	
0203703007 Hellín sección 03007	8126.0	7967.0	22370.0	21575.0	
0203703003 Hellín sección 03003	8888.0	8709.0	25078.0	25242.0	
0203703004 Hellín sección 03004	7726.0	7553.0	21378.0	21057.0	
0203703001 Hellín sección 03001	9798.0	9511.0	25967.0	26059.0	
0203703002 Hellín sección 03002	8828.0	8428.0	23701.0	23900.0	
02038 Herrera, La	9245.0	9475.0	22201.0	23137.0	
0203801 Herrera, La distrito 01	9245.0	9475.0	22201.0	23137.0	
0203801001 Herrera, La sección 01001	9245.0	9475.0	22201.0	23137.0	
02039 Higueruela	9100.0	8715.0	23667.0	22925.0	
0203901 Higueruela distrito 01	9100.0	8715.0	23667.0	22925.0	
0203901001 Higueruela sección 01001	9100.0	8715.0	23667.0	22925.0	
02040 Hoya-Gonzalo	9869.0	9527.0	27538.0	27384.0	
0204001 Hoya-Gonzalo distrito 01	9869.0	9527.0	27538.0	27384.0	
0204001001 Hoya-Gonzalo sección 01001	9869.0	9527.0	27538.0	27384.0	
02041 Jorquera	8324.0	8669.0	15964.0	16841.0	
0204101 Jorquera distrito 01	8324.0	8669.0	15964.0	16841.0	
0204101001 Jorquera sección 01001	8324.0	8669.0	15964.0	16841.0	
02042 Letur	8309.0	8210.0	18397.0	18230.0	
0204201 Letur distrito 01	8309.0	8210.0	18397.0	18230.0	
0204201001 Letur sección 01001	8309.0	8210.0	18397.0	18230.0	
02043 Lezuza	8090.0	7914.0	19716.0	19549.0	
0204301 Lezuza distrito 01	8090.0	7914.0	19716.0	19549.0	
0204301001 Lezuza sección 01001	8090.0	7914.0	19716.0	19549.0	
02044 Liétor	7994.0	8048.0	17838.0	18169.0	
0204401 Liétor distrito 01	8301.0	8160.0	18236.0	18143.0	
0204401001 Liétor sección 01001	8301.0	8160.0	18236.0	18143.0	
0204402 Liétor distrito 02	7731.0	7952.0	17488.0	18191.0	
0204402001 Liétor sección 02001	7731.0	7952.0	17488.0	18191.0	
02045 Madrigueras	9113.0	8803.0	23826.0	23056.0	
0204501 Madrigueras distrito 01	9120.0	8776.0	23541.0	22770.0	
0204501001 Madrigueras sección 01001	8815.0	8269.0	22659.0	21303.0	
0204501002 Madrigueras sección 01002	9315.0	9094.0	24109.0	23703.0	
0204502 Madrigueras distrito 02	9107.0	8829.0	24098.0	23328.0	
0204502002 Madrigueras sección 02002	8707.0	8295.0	22537.0	21666.0	
0204502001 Madrigueras sección 02001	9561.0	9468.0	25957.0	25364.0	
02046 Mahora	8337.0	8171.0	20949.0	20442.0	
0204601 Mahora distrito 01	8337.0	8171.0	20949.0	20442.0	
0204601001 Mahora sección 01001	8337.0	8171.0	20949.0	20442.0	
02047 Masegoso	13238.0	12423.0	23787.0	22399.0	
0204701 Masegoso distrito 01	13238.0	12423.0	23787.0	22399.0	
0204701001 Masegoso sección 01001	13238.0	12423.0	23787.0	22399.0	
02048 Minaya	8013.0	8280.0	19686.0	19793.0	
0204801 Minaya distrito 01	8013.0	8280.0	19686.0	19793.0	
0204801001 Minaya sección 01001	8013.0	8280.0	19686.0	19793.0	
02049 Molinicos	8813.0	8240.0	17283.0	16295.0	
0204901 Molinicos distrito 01	8813.0	8240.0	17283.0	16295.0	
0204901001 Molinicos sección 01001	8813.0	8240.0	17283.0	16295.0	
02050 Montalvos	12555.0	13401.0	27566.0	29536.0	
0205001 Montalvos distrito 01	12555.0	13401.0	27566.0	29536.0	
0205001001 Montalvos sección 01001	12555.0	13401.0	27566.0	29536.0	
02051 Montealegre del Castillo	8513.0	8144.0	21666.0	20699.0	
0205101 Montealegre del Castillo distrito 01	8715.0	8270.0	21666.0	20769.0	
0205101001 Montealegre del Castillo sección 01001	8715.0	8270.0	21666.0	20769.0	
0205102 Montealegre del Castillo distrito 02	8276.0	7992.0	21665.0	20612.0	
0205102001 Montealegre del Castillo sección 02001	8276.0	7992.0	21665.0	20612.0	
02052 Motilleja	8850.0	8395.0	20889.0	19803.0	
0205201 Motilleja distrito 01	8850.0	8395.0	20889.0	19803.0	
0205201001 Motilleja sección 01001	8850.0	8395.0	20889.0	19803.0	
02053 Munera	7454.0	7128.0	19369.0	18586.0	
0205302 Munera distrito 02	7228.0	6898.0	18688.0	17919.0	
0205302001 Munera sección 02001	7228.0	6898.0	18688.0	17919.0	
0205303 Munera distrito 03	7919.0	7671.0	19483.0	18831.0	
0205303001 Munera sección 03001	7919.0	7671.0	19483.0	18831.0	
0205301 Munera distrito 01	7220.0	6827.0	19904.0	18966.0	
0205301001 Munera sección 01001	7220.0	6827.0	19904.0	18966.0	
02054 Navas de Jorquera	8193.0	7904.0	21026.0	19797.0	
0205401 Navas de Jorquera distrito 01	8193.0	7904.0	21026.0	19797.0	
0205401001 Navas de Jorquera sección 01001	8193.0	7904.0	21026.0	19797.0	
02055 Nerpio	7224.0	7107.0	16913.0	16622.0	
0205501 Nerpio distrito 01	7224.0	7107.0	16913.0	16622.0	
0205501001 Nerpio sección 01001	7224.0	7107.0	16913.0	16622.0	
02056 Ontur	7713.0	7356.0	18896.0	18116.0	
0205601 Ontur distrito 01	7932.0	7619.0	19315.0	18745.0	
0205601001 Ontur sección 01001	7932.0	7619.0	19315.0	18745.0	
0205602 Ontur distrito 02	7548.0	7157.0	18576.0	17640.0	
0205602001 Ontur sección 02001	7548.0	7157.0	18576.0	17640.0	
02057 Ossa de Montiel	7883.0	7460.0	18983.0	18006.0	
0205701 Ossa de Montiel distrito 01	7883.0	7460.0	18983.0	18006.0	
0205701002 Ossa de Montiel sección 01002	7753.0	7383.0	18739.0	17892.0	
0205701001 Ossa de Montiel sección 01001	8006.0	7534.0	19212.0	18113.0	
02058 Paterna del Madera	8783.0	8353.0	15880.0	15412.0	
0205801 Paterna del Madera distrito 01	8783.0	8353.0	15880.0	15412.0	
0205801001 Paterna del Madera sección 01001	8783.0	8353.0	15880.0	15412.0	
02060 Peñas de San Pedro	11228.0	11068.0	20446.0	20289.0	
0206001 Peñas de San Pedro distrito 01	11228.0	11068.0	20446.0	20289.0	
0206001001 Peñas de San Pedro sección 01001	11228.0	11068.0	20446.0	20289.0	
02059 Peñascosa	10233.0	9772.0	21805.0	21292.0	
0205901 Peñascosa distrito 01	10233.0	9772.0	21805.0	21292.0	
0205901001 Peñascosa sección 01001	10233.0	9772.0	21805.0	21292.0	
02061 Pétrola	9090.0	8522.0	20289.0	19107.0	
